@relation  paw02a-800-7-0-BI-5-5tra
@attribute a0 real[-63.0,762.0]
@attribute a1 real[66.0,991.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
490.0, 360.0, positive
299.0, 549.0, positive
428.0, 714.0, positive
389.0, 387.0, positive
395.0, 727.0, positive
520.0, 668.0, positive
247.0, 461.0, positive
325.0, 329.0, positive
263.0, 553.0, positive
376.0, 631.0, positive
357.0, 772.0, negative
347.0, 636.0, negative
313.0, 240.0, negative
740.0, 304.0, negative
638.0, 677.0, negative
456.0, 267.0, negative
137.0, 207.0, negative
720.0, 357.0, negative
676.0, 333.0, negative
644.0, 554.0, negative
583.0, 297.0, negative
99.0, 545.0, negative
-15.0, 746.0, negative
218.0, 367.0, negative
513.0, 783.0, negative
-18.0, 103.0, negative
333.0, 112.0, negative
460.0, 481.0, negative
147.0, 117.0, negative
24.0, 608.0, negative
18.0, 242.0, negative
531.0, 913.0, negative
450.0, 95.0, negative
143.0, 512.0, negative
628.0, 481.0, negative
227.0, 620.0, negative
266.0, 250.0, negative
527.0, 980.0, negative
735.0, 161.0, negative
228.0, 768.0, negative
55.0, 135.0, negative
252.0, 854.0, negative
103.0, 605.0, negative
694.0, 485.0, negative
585.0, 122.0, negative
696.0, 696.0, negative
300.0, 298.0, negative
594.0, 387.0, negative
462.0, 549.0, negative
-6.0, 386.0, negative
671.0, 800.0, negative
492.0, 199.0, negative
546.0, 446.0, negative
125.0, 433.0, negative
175.0, 719.0, negative
433.0, 843.0, negative
352.0, 958.0, negative
27.0, 683.0, negative
129.0, 806.0, negative
1.0, 959.0, negative
708.0, 127.0, negative
-38.0, 208.0, negative
87.0, 292.0, negative
278.0, 918.0, negative
240.0, 979.0, negative
740.0, 911.0, negative
18.0, 448.0, negative
527.0, 531.0, negative
640.0, 392.0, negative
164.0, 903.0, negative
721.0, 630.0, negative
264.0, 127.0, negative
108.0, 296.0, negative
306.0, 874.0, negative
-32.0, 401.0, negative
719.0, 330.0, negative
734.0, 422.0, negative
762.0, 895.0, negative
415.0, 934.0, negative
152.0, 985.0, negative
