@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-800-7-0-bi/paw02a-800-7-0-bi
@attribute a0 real [-63.0, 762.0]
@attribute a1 real [66.0, 991.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
413.0, 295.0, positive
425.0, 431.0, positive
415.0, 294.0, positive
419.0, 390.0, positive
490.0, 360.0, positive
516.0, 365.0, positive
439.0, 429.0, positive
347.0, 386.0, positive
421.0, 403.0, positive
406.0, 302.0, positive
424.0, 321.0, positive
378.0, 310.0, positive
399.0, 335.0, positive
452.0, 394.0, positive
475.0, 401.0, positive
445.0, 775.0, positive
433.0, 684.0, positive
434.0, 680.0, positive
451.0, 590.0, positive
520.0, 668.0, positive
435.0, 629.0, positive
538.0, 648.0, positive
421.0, 666.0, positive
517.0, 630.0, positive
401.0, 758.0, positive
518.0, 638.0, positive
522.0, 691.0, positive
488.0, 649.0, positive
222.0, 545.0, positive
175.0, 563.0, positive
263.0, 553.0, positive
307.0, 515.0, positive
159.0, 507.0, positive
311.0, 429.0, positive
164.0, 485.0, positive
167.0, 489.0, positive
328.0, 472.0, positive
192.0, 576.0, positive
338.0, 524.0, positive
353.0, 917.0, negative
164.0, 903.0, negative
441.0, 991.0, negative
225.0, 622.0, negative
345.0, 107.0, negative
518.0, 451.0, negative
115.0, 229.0, negative
34.0, 440.0, negative
541.0, 124.0, negative
461.0, 509.0, negative
729.0, 788.0, negative
447.0, 506.0, negative
178.0, 571.0, negative
479.0, 161.0, negative
383.0, 89.0, negative
-25.0, 805.0, negative
66.0, 308.0, negative
452.0, 789.0, negative
94.0, 746.0, negative
413.0, 125.0, negative
761.0, 642.0, negative
78.0, 672.0, negative
438.0, 485.0, negative
721.0, 278.0, negative
372.0, 931.0, negative
462.0, 549.0, negative
446.0, 242.0, negative
132.0, 474.0, negative
583.0, 429.0, negative
546.0, 446.0, negative
352.0, 599.0, negative
741.0, 762.0, negative
201.0, 316.0, negative
293.0, 854.0, negative
627.0, 445.0, negative
-14.0, 257.0, negative
671.0, 460.0, negative
218.0, 367.0, negative
737.0, 778.0, negative
64.0, 107.0, negative
24.0, 608.0, negative
290.0, 403.0, negative
552.0, 343.0, negative
735.0, 161.0, negative
73.0, 958.0, negative
