@relation paw02a-800-7-0-BI-5-3tst
@attribute a0 real[-63.0,762.0]
@attribute a1 real[66.0,991.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
419.0,390.0,positive
340.0,387.0,positive
406.0,302.0,positive
407.0,299.0,positive
445.0,775.0,positive
418.0,591.0,positive
411.0,757.0,positive
421.0,666.0,positive
252.0,459.0,positive
175.0,563.0,positive
263.0,553.0,positive
274.0,410.0,positive
159.0,507.0,positive
190.0,463.0,positive
167.0,489.0,positive
299.0,549.0,positive
328.0,472.0,positive
202.0,536.0,positive
220.0,479.0,positive
253.0,516.0,positive
164.0,903.0,negative
623.0,660.0,negative
638.0,677.0,negative
447.0,506.0,negative
178.0,571.0,negative
608.0,108.0,negative
66.0,308.0,negative
-33.0,319.0,negative
652.0,202.0,negative
154.0,317.0,negative
622.0,545.0,negative
721.0,278.0,negative
573.0,207.0,negative
704.0,154.0,negative
389.0,969.0,negative
546.0,446.0,negative
741.0,762.0,negative
201.0,316.0,negative
293.0,854.0,negative
627.0,445.0,negative
-14.0,257.0,negative
115.0,434.0,negative
218.0,367.0,negative
737.0,778.0,negative
138.0,537.0,negative
73.0,958.0,negative
742.0,619.0,negative
594.0,387.0,negative
460.0,959.0,negative
330.0,887.0,negative
551.0,333.0,negative
345.0,442.0,negative
262.0,261.0,negative
285.0,898.0,negative
632.0,906.0,negative
179.0,607.0,negative
433.0,843.0,negative
393.0,278.0,negative
504.0,828.0,negative
531.0,913.0,negative
82.0,850.0,negative
-32.0,627.0,negative
437.0,847.0,negative
573.0,547.0,negative
308.0,876.0,negative
738.0,257.0,negative
738.0,692.0,negative
316.0,634.0,negative
753.0,849.0,negative
76.0,311.0,negative
279.0,274.0,negative
651.0,886.0,negative
453.0,506.0,negative
-8.0,79.0,negative
709.0,485.0,negative
15.0,630.0,negative
69.0,713.0,negative
557.0,526.0,negative
566.0,342.0,negative
-38.0,208.0,negative
669.0,886.0,negative
8.0,947.0,negative
209.0,155.0,negative
609.0,410.0,negative
160.0,220.0,negative
50.0,126.0,negative
460.0,481.0,negative
313.0,836.0,negative
71.0,610.0,negative
743.0,390.0,negative
216.0,243.0,negative
466.0,188.0,negative
209.0,182.0,negative
446.0,913.0,negative
670.0,690.0,negative
129.0,806.0,negative
452.0,573.0,negative
623.0,119.0,negative
18.0,242.0,negative
57.0,92.0,negative
563.0,82.0,negative
308.0,775.0,negative
518.0,512.0,negative
23.0,719.0,negative
166.0,562.0,negative
185.0,846.0,negative
167.0,832.0,negative
99.0,545.0,negative
257.0,952.0,negative
242.0,808.0,negative
11.0,527.0,negative
628.0,481.0,negative
261.0,841.0,negative
365.0,216.0,negative
194.0,959.0,negative
152.0,985.0,negative
561.0,979.0,negative
686.0,140.0,negative
251.0,843.0,negative
91.0,297.0,negative
448.0,140.0,negative
52.0,307.0,negative
698.0,336.0,negative
264.0,277.0,negative
726.0,101.0,negative
-46.0,176.0,negative
5.0,187.0,negative
537.0,485.0,negative
551.0,125.0,negative
750.0,145.0,negative
197.0,120.0,negative
335.0,586.0,negative
703.0,859.0,negative
497.0,924.0,negative
582.0,779.0,negative
721.0,630.0,negative
137.0,207.0,negative
385.0,896.0,negative
698.0,584.0,negative
722.0,423.0,negative
684.0,293.0,negative
441.0,226.0,negative
189.0,410.0,negative
243.0,619.0,negative
264.0,127.0,negative
229.0,737.0,negative
235.0,665.0,negative
547.0,407.0,negative
-8.0,503.0,negative
476.0,550.0,negative
591.0,413.0,negative
149.0,941.0,negative
622.0,923.0,negative
79.0,597.0,negative
578.0,236.0,negative
746.0,486.0,negative
657.0,427.0,negative
753.0,615.0,negative
63.0,769.0,negative
118.0,956.0,negative
