@relation  paw02a-800-7-0-BI-5-5tra
@attribute a0 real[-63.0,762.0]
@attribute a1 real[66.0,991.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
441.0, 358.0, positive
307.0, 515.0, positive
476.0, 702.0, positive
340.0, 387.0, positive
445.0, 775.0, positive
517.0, 630.0, positive
320.0, 449.0, positive
378.0, 310.0, positive
192.0, 576.0, positive
164.0, 485.0, positive
405.0, 783.0, negative
335.0, 586.0, negative
346.0, 232.0, negative
750.0, 277.0, negative
611.0, 650.0, negative
441.0, 226.0, negative
133.0, 229.0, negative
753.0, 375.0, negative
684.0, 293.0, negative
672.0, 564.0, negative
615.0, 317.0, negative
79.0, 534.0, negative
-25.0, 805.0, negative
197.0, 337.0, negative
558.0, 794.0, negative
-27.0, 67.0, negative
370.0, 135.0, negative
438.0, 485.0, negative
197.0, 120.0, negative
-19.0, 609.0, negative
39.0, 225.0, negative
577.0, 886.0, negative
510.0, 95.0, negative
156.0, 540.0, negative
622.0, 545.0, negative
238.0, 625.0, negative
216.0, 243.0, negative
587.0, 966.0, negative
727.0, 192.0, negative
308.0, 775.0, negative
64.0, 107.0, negative
244.0, 818.0, negative
179.0, 607.0, negative
728.0, 513.0, negative
598.0, 165.0, negative
738.0, 692.0, negative
399.0, 280.0, negative
591.0, 413.0, negative
467.0, 581.0, negative
29.0, 354.0, negative
624.0, 821.0, negative
463.0, 150.0, negative
541.0, 462.0, negative
84.0, 409.0, negative
250.0, 711.0, negative
463.0, 850.0, negative
374.0, 943.0, negative
-58.0, 717.0, negative
63.0, 769.0, negative
-15.0, 933.0, negative
699.0, 98.0, negative
-12.0, 251.0, negative
73.0, 197.0, negative
341.0, 922.0, negative
227.0, 944.0, negative
698.0, 923.0, negative
-8.0, 503.0, negative
488.0, 478.0, negative
637.0, 457.0, negative
106.0, 906.0, negative
532.0, 584.0, negative
289.0, 98.0, negative
279.0, 222.0, negative
343.0, 662.0, negative
50.0, 593.0, negative
552.0, 343.0, negative
666.0, 220.0, negative
756.0, 822.0, negative
285.0, 898.0, negative
408.0, 986.0, negative
