@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-800-7-0-bi/paw02a-800-7-0-bi
@attribute a0 real [-63.0, 762.0]
@attribute a1 real [66.0, 991.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
358.0, 400.0, positive
413.0, 295.0, positive
422.0, 345.0, positive
419.0, 390.0, positive
490.0, 360.0, positive
325.0, 329.0, positive
347.0, 386.0, positive
421.0, 403.0, positive
424.0, 321.0, positive
407.0, 299.0, positive
465.0, 350.0, positive
452.0, 394.0, positive
441.0, 358.0, positive
445.0, 775.0, positive
451.0, 590.0, positive
520.0, 668.0, positive
538.0, 648.0, positive
517.0, 678.0, positive
517.0, 630.0, positive
461.0, 661.0, positive
524.0, 711.0, positive
428.0, 714.0, positive
401.0, 758.0, positive
518.0, 638.0, positive
488.0, 649.0, positive
540.0, 682.0, positive
541.0, 646.0, positive
316.0, 477.0, positive
343.0, 510.0, positive
274.0, 410.0, positive
159.0, 507.0, positive
311.0, 429.0, positive
164.0, 485.0, positive
299.0, 549.0, positive
320.0, 449.0, positive
202.0, 536.0, positive
283.0, 541.0, positive
220.0, 479.0, positive
683.0, 872.0, negative
225.0, 622.0, negative
345.0, 107.0, negative
518.0, 451.0, negative
638.0, 677.0, negative
541.0, 124.0, negative
178.0, 571.0, negative
479.0, 161.0, negative
188.0, 918.0, negative
383.0, 89.0, negative
266.0, 250.0, negative
666.0, 564.0, negative
103.0, 605.0, negative
66.0, 308.0, negative
-33.0, 319.0, negative
413.0, 125.0, negative
761.0, 642.0, negative
268.0, 325.0, negative
154.0, 317.0, negative
622.0, 545.0, negative
490.0, 479.0, negative
721.0, 278.0, negative
73.0, 809.0, negative
708.0, 127.0, negative
704.0, 154.0, negative
287.0, 72.0, negative
446.0, 242.0, negative
494.0, 781.0, negative
132.0, 474.0, negative
583.0, 429.0, negative
-2.0, 681.0, negative
741.0, 762.0, negative
293.0, 854.0, negative
614.0, 361.0, negative
627.0, 445.0, negative
362.0, 109.0, negative
671.0, 460.0, negative
737.0, 778.0, negative
526.0, 462.0, negative
290.0, 403.0, negative
4.0, 927.0, negative
55.0, 113.0, negative
608.0, 148.0, negative
-3.0, 654.0, negative
432.0, 874.0, negative
552.0, 343.0, negative
735.0, 161.0, negative
711.0, 356.0, negative
742.0, 619.0, negative
121.0, 92.0, negative
620.0, 372.0, negative
179.0, 944.0, negative
277.0, 186.0, negative
460.0, 959.0, negative
624.0, 694.0, negative
-13.0, 728.0, negative
585.0, 632.0, negative
502.0, 134.0, negative
285.0, 898.0, negative
673.0, 322.0, negative
456.0, 825.0, negative
519.0, 596.0, negative
571.0, 877.0, negative
39.0, 225.0, negative
680.0, 549.0, negative
179.0, 607.0, negative
456.0, 267.0, negative
643.0, 123.0, negative
227.0, 620.0, negative
720.0, 570.0, negative
623.0, 863.0, negative
111.0, 705.0, negative
23.0, 127.0, negative
300.0, 180.0, negative
82.0, 850.0, negative
-32.0, 627.0, negative
-15.0, 746.0, negative
594.0, 365.0, negative
583.0, 297.0, negative
743.0, 983.0, negative
210.0, 359.0, negative
646.0, 966.0, negative
-15.0, 933.0, negative
337.0, 436.0, negative
510.0, 810.0, negative
756.0, 619.0, negative
445.0, 577.0, negative
252.0, 854.0, negative
734.0, 220.0, negative
643.0, 603.0, negative
584.0, 581.0, negative
687.0, 641.0, negative
277.0, 736.0, negative
308.0, 876.0, negative
539.0, 412.0, negative
197.0, 969.0, negative
662.0, 91.0, negative
556.0, 379.0, negative
111.0, 727.0, negative
718.0, 114.0, negative
502.0, 434.0, negative
598.0, 165.0, negative
-31.0, 751.0, negative
316.0, 634.0, negative
141.0, 443.0, negative
-37.0, 951.0, negative
279.0, 274.0, negative
651.0, 886.0, negative
709.0, 485.0, negative
671.0, 800.0, negative
15.0, 630.0, negative
492.0, 199.0, negative
463.0, 578.0, negative
502.0, 235.0, negative
733.0, 641.0, negative
566.0, 342.0, negative
92.0, 517.0, negative
79.0, 534.0, negative
27.0, 683.0, negative
335.0, 978.0, negative
188.0, 273.0, negative
669.0, 886.0, negative
165.0, 330.0, negative
8.0, 947.0, negative
209.0, 155.0, negative
609.0, 410.0, negative
160.0, 220.0, negative
50.0, 126.0, negative
752.0, 214.0, negative
1.0, 959.0, negative
691.0, 194.0, negative
313.0, 836.0, negative
400.0, 816.0, negative
408.0, 986.0, negative
743.0, 390.0, negative
643.0, 428.0, negative
746.0, 426.0, negative
341.0, 922.0, negative
466.0, 188.0, negative
367.0, 251.0, negative
209.0, 182.0, negative
