@relation paw02a-800-7-0-BI-5-5tst
@attribute a0 real[-63.0,762.0]
@attribute a1 real[66.0,991.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
404.0,387.0,positive
527.0,363.0,positive
389.0,387.0,positive
316.0,366.0,positive
502.0,350.0,positive
349.0,339.0,positive
386.0,409.0,positive
366.0,348.0,positive
400.0,683.0,positive
395.0,727.0,positive
376.0,631.0,positive
371.0,728.0,positive
541.0,647.0,positive
363.0,650.0,positive
300.0,482.0,positive
229.0,437.0,positive
331.0,450.0,positive
249.0,410.0,positive
255.0,412.0,positive
282.0,501.0,positive
289.0,98.0,negative
14.0,476.0,negative
514.0,233.0,negative
306.0,122.0,negative
459.0,906.0,negative
344.0,223.0,negative
322.0,621.0,negative
143.0,512.0,negative
111.0,660.0,negative
538.0,263.0,negative
620.0,262.0,negative
82.0,374.0,negative
98.0,690.0,negative
712.0,685.0,negative
636.0,325.0,negative
64.0,915.0,negative
-59.0,911.0,negative
-63.0,596.0,negative
526.0,794.0,negative
143.0,676.0,negative
193.0,700.0,negative
313.0,639.0,negative
370.0,249.0,negative
240.0,979.0,negative
739.0,678.0,negative
527.0,980.0,negative
207.0,68.0,negative
142.0,951.0,negative
318.0,682.0,negative
333.0,112.0,negative
453.0,566.0,negative
276.0,203.0,negative
715.0,490.0,negative
543.0,469.0,negative
251.0,243.0,negative
717.0,492.0,negative
342.0,184.0,negative
694.0,634.0,negative
100.0,507.0,negative
66.0,214.0,negative
503.0,126.0,negative
32.0,960.0,negative
119.0,462.0,negative
-8.0,176.0,negative
279.0,289.0,negative
378.0,195.0,negative
162.0,636.0,negative
728.0,172.0,negative
-49.0,620.0,negative
59.0,873.0,negative
174.0,210.0,negative
352.0,753.0,negative
591.0,972.0,negative
510.0,95.0,negative
624.0,322.0,negative
542.0,507.0,negative
576.0,128.0,negative
331.0,679.0,negative
-19.0,406.0,negative
228.0,768.0,negative
29.0,354.0,negative
296.0,986.0,negative
716.0,451.0,negative
240.0,620.0,negative
595.0,223.0,negative
-55.0,632.0,negative
415.0,934.0,negative
490.0,175.0,negative
197.0,337.0,negative
175.0,719.0,negative
433.0,459.0,negative
222.0,709.0,negative
603.0,602.0,negative
397.0,172.0,negative
279.0,222.0,negative
165.0,556.0,negative
-37.0,665.0,negative
575.0,324.0,negative
156.0,567.0,negative
101.0,701.0,negative
105.0,718.0,negative
346.0,232.0,negative
-24.0,181.0,negative
82.0,687.0,negative
345.0,917.0,negative
707.0,896.0,negative
250.0,711.0,negative
390.0,192.0,negative
420.0,100.0,negative
-6.0,386.0,negative
625.0,546.0,negative
487.0,182.0,negative
463.0,850.0,negative
148.0,894.0,negative
87.0,292.0,negative
-27.0,71.0,negative
135.0,250.0,negative
-9.0,619.0,negative
370.0,135.0,negative
55.0,873.0,negative
55.0,230.0,negative
676.0,333.0,negative
689.0,118.0,negative
550.0,447.0,negative
607.0,732.0,negative
69.0,215.0,negative
484.0,847.0,negative
644.0,554.0,negative
240.0,918.0,negative
661.0,224.0,negative
154.0,143.0,negative
374.0,858.0,negative
76.0,920.0,negative
244.0,818.0,negative
18.0,448.0,negative
336.0,837.0,negative
172.0,667.0,negative
704.0,842.0,negative
739.0,949.0,negative
359.0,182.0,negative
366.0,196.0,negative
91.0,840.0,negative
164.0,121.0,negative
-56.0,96.0,negative
73.0,197.0,negative
698.0,923.0,negative
152.0,261.0,negative
17.0,190.0,negative
227.0,944.0,negative
700.0,385.0,negative
16.0,357.0,negative
450.0,95.0,negative
663.0,501.0,negative
238.0,625.0,negative
756.0,822.0,negative
372.0,964.0,negative
325.0,208.0,negative
-34.0,126.0,negative
226.0,635.0,negative
-4.0,867.0,negative
