@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-800-7-0-bi/paw02a-800-7-0-bi
@attribute a0 real [-63.0, 762.0]
@attribute a1 real [66.0, 991.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
425.0, 431.0, positive
490.0, 360.0, positive
516.0, 365.0, positive
396.0, 409.0, positive
439.0, 429.0, positive
347.0, 386.0, positive
378.0, 310.0, positive
407.0, 299.0, positive
401.0, 392.0, positive
399.0, 335.0, positive
452.0, 394.0, positive
441.0, 358.0, positive
475.0, 401.0, positive
435.0, 629.0, positive
411.0, 757.0, positive
476.0, 702.0, positive
517.0, 678.0, positive
427.0, 605.0, positive
517.0, 630.0, positive
428.0, 714.0, positive
401.0, 758.0, positive
463.0, 778.0, positive
522.0, 691.0, positive
540.0, 682.0, positive
541.0, 646.0, positive
175.0, 563.0, positive
316.0, 477.0, positive
307.0, 515.0, positive
274.0, 410.0, positive
159.0, 507.0, positive
190.0, 463.0, positive
167.0, 489.0, positive
299.0, 549.0, positive
202.0, 536.0, positive
192.0, 576.0, positive
253.0, 516.0, positive
338.0, 524.0, positive
185.0, 481.0, positive
164.0, 903.0, negative
623.0, 660.0, negative
638.0, 677.0, negative
541.0, 124.0, negative
593.0, 785.0, negative
461.0, 509.0, negative
729.0, 788.0, negative
479.0, 161.0, negative
188.0, 918.0, negative
266.0, 250.0, negative
-25.0, 805.0, negative
609.0, 423.0, negative
413.0, 125.0, negative
652.0, 202.0, negative
485.0, 91.0, negative
154.0, 317.0, negative
490.0, 479.0, negative
721.0, 278.0, negative
674.0, 794.0, negative
704.0, 154.0, negative
343.0, 662.0, negative
287.0, 72.0, negative
462.0, 549.0, negative
400.0, 888.0, negative
135.0, 445.0, negative
446.0, 242.0, negative
228.0, 645.0, negative
494.0, 781.0, negative
132.0, 474.0, negative
583.0, 429.0, negative
-2.0, 681.0, negative
58.0, 526.0, negative
-14.0, 257.0, negative
737.0, 778.0, negative
64.0, 107.0, negative
24.0, 608.0, negative
290.0, 403.0, negative
753.0, 375.0, negative
4.0, 927.0, negative
55.0, 113.0, negative
-3.0, 654.0, negative
552.0, 343.0, negative
138.0, 537.0, negative
-18.0, 103.0, negative
585.0, 122.0, negative
640.0, 565.0, negative
399.0, 280.0, negative
459.0, 489.0, negative
73.0, 958.0, negative
711.0, 356.0, negative
742.0, 619.0, negative
121.0, 92.0, negative
108.0, 296.0, negative
108.0, 212.0, negative
179.0, 944.0, negative
278.0, 918.0, negative
277.0, 186.0, negative
460.0, 959.0, negative
624.0, 694.0, negative
-13.0, 728.0, negative
330.0, 887.0, negative
740.0, 304.0, negative
502.0, 134.0, negative
262.0, 261.0, negative
346.0, 718.0, negative
285.0, 898.0, negative
456.0, 825.0, negative
637.0, 556.0, negative
504.0, 569.0, negative
315.0, 99.0, negative
582.0, 443.0, negative
433.0, 843.0, negative
-58.0, 717.0, negative
143.0, 856.0, negative
456.0, 267.0, negative
288.0, 990.0, negative
643.0, 123.0, negative
393.0, 278.0, negative
673.0, 228.0, negative
156.0, 540.0, negative
632.0, 715.0, negative
720.0, 570.0, negative
448.0, 789.0, negative
75.0, 323.0, negative
111.0, 705.0, negative
690.0, 434.0, negative
23.0, 127.0, negative
313.0, 731.0, negative
-15.0, 746.0, negative
662.0, 245.0, negative
583.0, 297.0, negative
534.0, 851.0, negative
707.0, 960.0, negative
210.0, 359.0, negative
47.0, 213.0, negative
203.0, 165.0, negative
437.0, 847.0, negative
646.0, 966.0, negative
337.0, 436.0, negative
510.0, 810.0, negative
756.0, 619.0, negative
445.0, 577.0, negative
422.0, 976.0, negative
69.0, 433.0, negative
252.0, 854.0, negative
643.0, 603.0, negative
584.0, 581.0, negative
277.0, 736.0, negative
212.0, 332.0, negative
738.0, 257.0, negative
4.0, 582.0, negative
556.0, 379.0, negative
738.0, 692.0, negative
354.0, 105.0, negative
706.0, 588.0, negative
364.0, 956.0, negative
532.0, 584.0, negative
598.0, 165.0, negative
-31.0, 751.0, negative
141.0, 443.0, negative
753.0, 849.0, negative
-37.0, 951.0, negative
279.0, 274.0, negative
651.0, 886.0, negative
453.0, 506.0, negative
-8.0, 79.0, negative
439.0, 234.0, negative
492.0, 199.0, negative
463.0, 578.0, negative
733.0, 641.0, negative
557.0, 526.0, negative
587.0, 966.0, negative
762.0, 895.0, negative
61.0, 555.0, negative
682.0, 755.0, negative
335.0, 978.0, negative
-44.0, 389.0, negative
-38.0, 208.0, negative
165.0, 330.0, negative
8.0, 947.0, negative
209.0, 155.0, negative
50.0, 126.0, negative
752.0, 214.0, negative
660.0, 903.0, negative
691.0, 194.0, negative
313.0, 836.0, negative
400.0, 816.0, negative
755.0, 902.0, negative
408.0, 986.0, negative
743.0, 390.0, negative
65.0, 239.0, negative
746.0, 426.0, negative
341.0, 922.0, negative
216.0, 243.0, negative
209.0, 182.0, negative
21.0, 194.0, negative
18.0, 242.0, negative
523.0, 579.0, negative
701.0, 342.0, negative
541.0, 462.0, negative
596.0, 533.0, negative
563.0, 82.0, negative
686.0, 477.0, negative
699.0, 760.0, negative
467.0, 581.0, negative
-7.0, 299.0, negative
696.0, 696.0, negative
558.0, 460.0, negative
232.0, 613.0, negative
588.0, 206.0, negative
524.0, 933.0, negative
305.0, 687.0, negative
716.0, 720.0, negative
640.0, 392.0, negative
84.0, 409.0, negative
115.0, 183.0, negative
23.0, 719.0, negative
370.0, 984.0, negative
166.0, 562.0, negative
527.0, 531.0, negative
352.0, 958.0, negative
693.0, 255.0, negative
524.0, 590.0, negative
11.0, 527.0, negative
703.0, 398.0, negative
308.0, 961.0, negative
261.0, 841.0, negative
728.0, 513.0, negative
375.0, 876.0, negative
365.0, 216.0, negative
194.0, 959.0, negative
-27.0, 821.0, negative
152.0, 985.0, negative
585.0, 467.0, negative
71.0, 242.0, negative
321.0, 882.0, negative
561.0, 979.0, negative
666.0, 220.0, negative
576.0, 398.0, negative
62.0, 447.0, negative
268.0, 753.0, negative
694.0, 485.0, negative
648.0, 79.0, negative
251.0, 843.0, negative
352.0, 956.0, negative
448.0, 140.0, negative
652.0, 167.0, negative
280.0, 966.0, negative
88.0, 562.0, negative
433.0, 549.0, negative
52.0, 307.0, negative
707.0, 139.0, negative
174.0, 267.0, negative
264.0, 277.0, negative
611.0, 650.0, negative
195.0, 619.0, negative
-46.0, 176.0, negative
5.0, 187.0, negative
689.0, 938.0, negative
537.0, 485.0, negative
463.0, 150.0, negative
117.0, 399.0, negative
551.0, 125.0, negative
500.0, 860.0, negative
356.0, 621.0, negative
106.0, 906.0, negative
287.0, 92.0, negative
67.0, 530.0, negative
719.0, 330.0, negative
306.0, 874.0, negative
-32.0, 401.0, negative
335.0, 586.0, negative
0.0, 869.0, negative
390.0, 197.0, negative
268.0, 88.0, negative
-58.0, 434.0, negative
357.0, 772.0, negative
544.0, 180.0, negative
647.0, 120.0, negative
582.0, 779.0, negative
698.0, 584.0, negative
78.0, 504.0, negative
146.0, 773.0, negative
67.0, 153.0, negative
684.0, 293.0, negative
441.0, 226.0, negative
423.0, 197.0, negative
189.0, 410.0, negative
600.0, 187.0, negative
107.0, 899.0, negative
347.0, 636.0, negative
97.0, 280.0, negative
752.0, 912.0, negative
217.0, 830.0, negative
325.0, 660.0, negative
685.0, 752.0, negative
740.0, 233.0, negative
25.0, 400.0, negative
697.0, 561.0, negative
622.0, 495.0, negative
271.0, 606.0, negative
123.0, 214.0, negative
235.0, 665.0, negative
547.0, 407.0, negative
-8.0, 503.0, negative
687.0, 518.0, negative
591.0, 413.0, negative
622.0, 923.0, negative
63.0, 617.0, negative
752.0, 296.0, negative
79.0, 597.0, negative
419.0, 552.0, negative
558.0, 794.0, negative
7.0, 332.0, negative
539.0, 449.0, negative
578.0, 236.0, negative
134.0, 257.0, negative
73.0, 519.0, negative
50.0, 593.0, negative
547.0, 189.0, negative
746.0, 486.0, negative
481.0, 545.0, negative
190.0, 899.0, negative
296.0, 670.0, negative
63.0, 769.0, negative
29.0, 72.0, negative
-21.0, 152.0, negative
137.0, 132.0, negative
389.0, 387.0, positive
349.0, 339.0, positive
366.0, 348.0, positive
400.0, 683.0, positive
395.0, 727.0, positive
541.0, 647.0, positive
300.0, 482.0, positive
249.0, 410.0, positive
255.0, 412.0, positive
282.0, 501.0, positive
514.0, 233.0, negative
459.0, 906.0, negative
344.0, 223.0, negative
620.0, 262.0, negative
98.0, 690.0, negative
712.0, 685.0, negative
636.0, 325.0, negative
143.0, 676.0, negative
193.0, 700.0, negative
313.0, 639.0, negative
370.0, 249.0, negative
527.0, 980.0, negative
207.0, 68.0, negative
142.0, 951.0, negative
333.0, 112.0, negative
715.0, 490.0, negative
543.0, 469.0, negative
100.0, 507.0, negative
503.0, 126.0, negative
378.0, 195.0, negative
162.0, 636.0, negative
728.0, 172.0, negative
-49.0, 620.0, negative
-19.0, 406.0, negative
228.0, 768.0, negative
29.0, 354.0, negative
716.0, 451.0, negative
240.0, 620.0, negative
595.0, 223.0, negative
-55.0, 632.0, negative
415.0, 934.0, negative
175.0, 719.0, negative
222.0, 709.0, negative
603.0, 602.0, negative
397.0, 172.0, negative
165.0, 556.0, negative
-37.0, 665.0, negative
575.0, 324.0, negative
156.0, 567.0, negative
101.0, 701.0, negative
105.0, 718.0, negative
346.0, 232.0, negative
-24.0, 181.0, negative
-6.0, 386.0, negative
487.0, 182.0, negative
463.0, 850.0, negative
370.0, 135.0, negative
55.0, 873.0, negative
676.0, 333.0, negative
689.0, 118.0, negative
484.0, 847.0, negative
240.0, 918.0, negative
661.0, 224.0, negative
374.0, 858.0, negative
244.0, 818.0, negative
18.0, 448.0, negative
336.0, 837.0, negative
172.0, 667.0, negative
17.0, 190.0, negative
227.0, 944.0, negative
700.0, 385.0, negative
372.0, 964.0, negative
325.0, 208.0, negative
-34.0, 126.0, negative
