@relation  paw02a-800-7-0-BI-5-5tra
@attribute a0 real[-63.0,762.0]
@attribute a1 real[66.0,991.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
399.0, 335.0, positive
283.0, 541.0, positive
517.0, 678.0, positive
366.0, 348.0, positive
400.0, 683.0, positive
427.0, 605.0, positive
229.0, 437.0, positive
502.0, 350.0, positive
167.0, 489.0, positive
516.0, 365.0, positive
439.0, 812.0, negative
271.0, 606.0, negative
386.0, 238.0, negative
734.0, 220.0, negative
643.0, 603.0, negative
502.0, 235.0, negative
108.0, 212.0, negative
746.0, 426.0, negative
623.0, 305.0, negative
698.0, 584.0, negative
594.0, 365.0, negative
88.0, 562.0, negative
-13.0, 728.0, negative
255.0, 352.0, negative
494.0, 781.0, negative
-34.0, 126.0, negative
397.0, 172.0, negative
453.0, 506.0, negative
154.0, 143.0, negative
15.0, 630.0, negative
71.0, 242.0, negative
622.0, 923.0, negative
551.0, 125.0, negative
100.0, 507.0, negative
663.0, 501.0, negative
228.0, 645.0, negative
174.0, 267.0, negative
485.0, 966.0, negative
707.0, 139.0, negative
305.0, 687.0, negative
23.0, 127.0, negative
293.0, 854.0, negative
143.0, 676.0, negative
695.0, 458.0, negative
544.0, 180.0, negative
670.0, 690.0, negative
279.0, 289.0, negative
551.0, 420.0, negative
481.0, 545.0, negative
52.0, 307.0, negative
683.0, 872.0, negative
342.0, 184.0, negative
518.0, 451.0, negative
135.0, 445.0, negative
331.0, 679.0, negative
432.0, 874.0, negative
370.0, 984.0, negative
69.0, 713.0, negative
101.0, 701.0, negative
64.0, 915.0, negative
648.0, 79.0, negative
-24.0, 181.0, negative
66.0, 308.0, negative
385.0, 896.0, negative
280.0, 966.0, negative
739.0, 949.0, negative
-19.0, 406.0, negative
419.0, 552.0, negative
722.0, 423.0, negative
142.0, 951.0, negative
556.0, 379.0, negative
276.0, 203.0, negative
121.0, 92.0, negative
98.0, 690.0, negative
143.0, 856.0, negative
661.0, 224.0, negative
665.0, 738.0, negative
682.0, 755.0, negative
459.0, 906.0, negative
128.0, 77.0, negative
