@relation paw02a-800-7-0-BI-5-4tst
@attribute a0 real[-63.0,762.0]
@attribute a1 real[66.0,991.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
358.0,400.0,positive
415.0,294.0,positive
516.0,365.0,positive
325.0,329.0,positive
347.0,386.0,positive
399.0,335.0,positive
475.0,401.0,positive
433.0,684.0,positive
451.0,590.0,positive
517.0,630.0,positive
463.0,778.0,positive
540.0,682.0,positive
222.0,545.0,positive
234.0,433.0,positive
292.0,545.0,positive
307.0,515.0,positive
247.0,461.0,positive
164.0,485.0,positive
192.0,576.0,positive
338.0,524.0,positive
353.0,917.0,negative
441.0,991.0,negative
225.0,622.0,negative
115.0,229.0,negative
34.0,440.0,negative
729.0,788.0,negative
188.0,918.0,negative
383.0,89.0,negative
266.0,250.0,negative
103.0,605.0,negative
-25.0,805.0,negative
121.0,552.0,negative
485.0,91.0,negative
490.0,479.0,negative
372.0,931.0,negative
287.0,72.0,negative
462.0,549.0,negative
135.0,445.0,negative
446.0,242.0,negative
228.0,645.0,negative
494.0,781.0,negative
-2.0,681.0,negative
352.0,599.0,negative
17.0,67.0,negative
753.0,375.0,negative
4.0,927.0,negative
509.0,848.0,negative
-18.0,103.0,negative
459.0,489.0,negative
108.0,296.0,negative
86.0,74.0,negative
346.0,718.0,negative
39.0,225.0,negative
315.0,99.0,negative
680.0,549.0,negative
582.0,443.0,negative
143.0,856.0,negative
288.0,990.0,negative
643.0,123.0,negative
198.0,395.0,negative
690.0,434.0,negative
313.0,731.0,negative
594.0,365.0,negative
583.0,297.0,negative
707.0,960.0,negative
210.0,359.0,negative
203.0,165.0,negative
646.0,966.0,negative
337.0,436.0,negative
756.0,619.0,negative
69.0,433.0,negative
252.0,854.0,negative
687.0,641.0,negative
391.0,795.0,negative
354.0,105.0,negative
706.0,588.0,negative
364.0,956.0,negative
532.0,584.0,negative
236.0,615.0,negative
-31.0,751.0,negative
-37.0,951.0,negative
671.0,800.0,negative
167.0,263.0,negative
492.0,199.0,negative
559.0,66.0,negative
463.0,578.0,negative
587.0,966.0,negative
727.0,192.0,negative
682.0,755.0,negative
-44.0,389.0,negative
143.0,99.0,negative
51.0,476.0,negative
165.0,330.0,negative
57.0,158.0,negative
691.0,194.0,negative
65.0,239.0,negative
746.0,426.0,negative
160.0,788.0,negative
341.0,922.0,negative
367.0,251.0,negative
701.0,342.0,negative
596.0,533.0,negative
699.0,760.0,negative
558.0,460.0,negative
232.0,613.0,negative
588.0,206.0,negative
-33.0,318.0,negative
728.0,169.0,negative
370.0,984.0,negative
693.0,255.0,negative
540.0,304.0,negative
438.0,476.0,negative
131.0,618.0,negative
55.0,135.0,negative
-27.0,67.0,negative
390.0,973.0,negative
321.0,882.0,negative
576.0,398.0,negative
605.0,628.0,negative
652.0,167.0,negative
280.0,966.0,negative
88.0,562.0,negative
707.0,139.0,negative
532.0,289.0,negative
435.0,213.0,negative
431.0,502.0,negative
195.0,619.0,negative
125.0,433.0,negative
463.0,150.0,negative
356.0,990.0,negative
117.0,399.0,negative
356.0,621.0,negative
306.0,874.0,negative
488.0,478.0,negative
688.0,118.0,negative
416.0,955.0,negative
351.0,776.0,negative
647.0,120.0,negative
83.0,505.0,negative
146.0,773.0,negative
600.0,187.0,negative
456.0,842.0,negative
242.0,268.0,negative
217.0,830.0,negative
-7.0,620.0,negative
624.0,618.0,negative
750.0,285.0,negative
740.0,233.0,negative
271.0,606.0,negative
-38.0,857.0,negative
537.0,861.0,negative
752.0,296.0,negative
419.0,552.0,negative
45.0,698.0,negative
345.0,888.0,negative
73.0,519.0,negative
547.0,189.0,negative
296.0,670.0,negative
359.0,257.0,negative
656.0,884.0,negative
