@relation 04clover5z-800-7-50-BI-5-5tst
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
133.0,114.0,positive
-87.0,-39.0,positive
115.0,100.0,positive
-99.0,-384.0,positive
270.0,190.0,positive
67.0,-164.0,positive
-150.0,144.0,positive
-176.0,-268.0,positive
-199.0,-62.0,positive
-96.0,-18.0,positive
-60.0,19.0,positive
299.0,-109.0,positive
-373.0,13.0,positive
-136.0,172.0,positive
218.0,-59.0,positive
-73.0,-144.0,positive
193.0,-53.0,positive
-230.0,67.0,positive
-22.0,265.0,positive
212.0,-154.0,positive
-165.0,-98.0,negative
338.0,71.0,negative
-58.0,-49.0,negative
98.0,-364.0,negative
-359.0,245.0,negative
-222.0,-302.0,negative
-441.0,297.0,negative
465.0,-11.0,negative
-306.0,161.0,negative
38.0,72.0,negative
516.0,-280.0,negative
69.0,316.0,negative
508.0,166.0,negative
-132.0,357.0,negative
-121.0,404.0,negative
101.0,186.0,negative
-557.0,360.0,negative
102.0,160.0,negative
40.0,152.0,negative
112.0,208.0,negative
418.0,-257.0,negative
-422.0,333.0,negative
251.0,-270.0,negative
-13.0,-322.0,negative
-186.0,-348.0,negative
428.0,66.0,negative
465.0,342.0,negative
324.0,-395.0,negative
-185.0,155.0,negative
-142.0,-151.0,negative
291.0,-7.0,negative
208.0,-254.0,negative
312.0,102.0,negative
-542.0,352.0,negative
-554.0,-41.0,negative
43.0,-357.0,negative
-294.0,-127.0,negative
-102.0,48.0,negative
-405.0,-383.0,negative
-226.0,97.0,negative
-450.0,291.0,negative
35.0,-326.0,negative
526.0,228.0,negative
76.0,-164.0,negative
302.0,-183.0,negative
99.0,-193.0,negative
457.0,26.0,negative
396.0,16.0,negative
330.0,-278.0,negative
403.0,288.0,negative
420.0,337.0,negative
-212.0,345.0,negative
-557.0,273.0,negative
372.0,-258.0,negative
504.0,-261.0,negative
-434.0,83.0,negative
4.0,-297.0,negative
471.0,-293.0,negative
-376.0,188.0,negative
137.0,350.0,negative
-534.0,6.0,negative
-208.0,-63.0,negative
434.0,-232.0,negative
-502.0,151.0,negative
91.0,-243.0,negative
431.0,163.0,negative
-541.0,327.0,negative
-257.0,340.0,negative
-395.0,-81.0,negative
280.0,-266.0,negative
-311.0,114.0,negative
-417.0,266.0,negative
-272.0,-159.0,negative
-428.0,-82.0,negative
70.0,-252.0,negative
-555.0,11.0,negative
-60.0,-329.0,negative
72.0,-226.0,negative
-395.0,-114.0,negative
144.0,-196.0,negative
-340.0,-283.0,negative
6.0,242.0,negative
-139.0,89.0,negative
320.0,-388.0,negative
-370.0,-215.0,negative
411.0,304.0,negative
281.0,385.0,negative
-31.0,295.0,negative
-352.0,-35.0,negative
83.0,-158.0,negative
-403.0,-383.0,negative
-501.0,-122.0,negative
297.0,-294.0,negative
-264.0,328.0,negative
-478.0,-158.0,negative
275.0,45.0,negative
410.0,-366.0,negative
331.0,-147.0,negative
-503.0,-21.0,negative
-358.0,-47.0,negative
-402.0,72.0,negative
-154.0,66.0,negative
525.0,408.0,negative
178.0,28.0,negative
328.0,7.0,negative
-46.0,344.0,negative
417.0,163.0,negative
411.0,46.0,negative
290.0,-369.0,negative
-220.0,-236.0,negative
-486.0,-181.0,negative
-285.0,-162.0,negative
-217.0,389.0,negative
223.0,-246.0,negative
-2.0,404.0,negative
461.0,-254.0,negative
317.0,-341.0,negative
472.0,45.0,negative
-440.0,-397.0,negative
-499.0,-50.0,negative
270.0,-29.0,negative
-390.0,-231.0,negative
192.0,220.0,negative
303.0,-81.0,negative
213.0,266.0,negative
-327.0,-209.0,negative
-98.0,-106.0,negative
0.0,-213.0,negative
-255.0,-294.0,negative
13.0,-184.0,negative
-443.0,201.0,negative
65.0,233.0,negative
-472.0,-410.0,negative
-442.0,274.0,negative
-145.0,192.0,negative
-513.0,152.0,negative
-158.0,364.0,negative
-447.0,247.0,negative
52.0,-145.0,negative
225.0,-283.0,negative
