@relation 04clover5z-800-7-50-BI-5-3tst
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
335.0,170.0,positive
52.0,55.0,positive
161.0,81.0,positive
-27.0,180.0,positive
-95.0,170.0,positive
189.0,35.0,positive
-127.0,-31.0,positive
-145.0,5.0,positive
-78.0,-189.0,positive
5.0,-63.0,positive
-164.0,-253.0,positive
8.0,-250.0,positive
154.0,195.0,positive
61.0,-63.0,positive
32.0,-29.0,positive
32.0,-96.0,positive
275.0,-214.0,positive
98.0,-53.0,positive
-120.0,94.0,positive
171.0,-116.0,positive
292.0,-273.0,negative
-265.0,-112.0,negative
440.0,345.0,negative
-214.0,-135.0,negative
-297.0,-283.0,negative
-397.0,-317.0,negative
361.0,-358.0,negative
504.0,-365.0,negative
369.0,224.0,negative
43.0,338.0,negative
396.0,196.0,negative
-419.0,-345.0,negative
-293.0,313.0,negative
-205.0,389.0,negative
175.0,41.0,negative
83.0,249.0,negative
364.0,-175.0,negative
-401.0,-147.0,negative
-221.0,-273.0,negative
-324.0,302.0,negative
510.0,103.0,negative
-46.0,-358.0,negative
-2.0,322.0,negative
305.0,-369.0,negative
-22.0,238.0,negative
518.0,297.0,negative
-325.0,-206.0,negative
481.0,52.0,negative
-166.0,260.0,negative
-228.0,-189.0,negative
109.0,-292.0,negative
-462.0,-108.0,negative
-385.0,-405.0,negative
-77.0,-348.0,negative
496.0,311.0,negative
336.0,274.0,negative
-249.0,-189.0,negative
-433.0,-328.0,negative
196.0,254.0,negative
180.0,208.0,negative
81.0,239.0,negative
-272.0,53.0,negative
408.0,-183.0,negative
211.0,328.0,negative
143.0,-294.0,negative
-175.0,-40.0,negative
-435.0,-41.0,negative
-389.0,-291.0,negative
445.0,358.0,negative
198.0,227.0,negative
199.0,-287.0,negative
-116.0,-81.0,negative
-169.0,71.0,negative
-532.0,-97.0,negative
357.0,391.0,negative
99.0,-348.0,negative
1.0,138.0,negative
476.0,358.0,negative
-332.0,183.0,negative
-353.0,358.0,negative
88.0,20.0,negative
-428.0,-224.0,negative
-134.0,340.0,negative
-472.0,55.0,negative
532.0,116.0,negative
377.0,6.0,negative
-478.0,-306.0,negative
-17.0,370.0,negative
49.0,354.0,negative
-384.0,-349.0,negative
490.0,-408.0,negative
-132.0,-317.0,negative
271.0,1.0,negative
-508.0,233.0,negative
57.0,-212.0,negative
-404.0,36.0,negative
420.0,349.0,negative
46.0,-128.0,negative
-418.0,295.0,negative
-291.0,-271.0,negative
-481.0,373.0,negative
374.0,-203.0,negative
-469.0,-116.0,negative
-115.0,371.0,negative
137.0,401.0,negative
-63.0,355.0,negative
356.0,390.0,negative
-369.0,-338.0,negative
-230.0,136.0,negative
-173.0,-406.0,negative
-416.0,348.0,negative
-158.0,374.0,negative
374.0,-200.0,negative
86.0,403.0,negative
-24.0,-270.0,negative
-424.0,-77.0,negative
-254.0,-136.0,negative
350.0,193.0,negative
-50.0,407.0,negative
-344.0,201.0,negative
-149.0,-286.0,negative
-565.0,-371.0,negative
479.0,94.0,negative
275.0,-257.0,negative
-326.0,56.0,negative
342.0,186.0,negative
-368.0,64.0,negative
-207.0,85.0,negative
-166.0,-351.0,negative
-54.0,-332.0,negative
407.0,347.0,negative
221.0,-228.0,negative
-181.0,154.0,negative
-537.0,117.0,negative
-217.0,258.0,negative
159.0,273.0,negative
-185.0,-317.0,negative
455.0,33.0,negative
-100.0,165.0,negative
480.0,162.0,negative
-163.0,412.0,negative
-144.0,-156.0,negative
366.0,258.0,negative
79.0,-230.0,negative
188.0,385.0,negative
-414.0,360.0,negative
514.0,370.0,negative
-261.0,-362.0,negative
311.0,395.0,negative
-431.0,-163.0,negative
-474.0,-344.0,negative
-493.0,-81.0,negative
-451.0,274.0,negative
109.0,133.0,negative
-377.0,97.0,negative
-436.0,86.0,negative
393.0,-30.0,negative
-136.0,-61.0,negative
-140.0,-335.0,negative
354.0,-243.0,negative
