@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-800-7-50-bi/04clover5z-800-7-50-bi
@attribute a0 real [-573.0, 533.0]
@attribute a1 real [-413.0, 413.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
71.0, 76.0, positive
172.0, 85.0, positive
31.0, 187.0, positive
335.0, 170.0, positive
251.0, 183.0, positive
50.0, 17.0, positive
60.0, 60.0, positive
158.0, 192.0, positive
33.0, 129.0, positive
-27.0, 180.0, positive
-138.0, -63.0, positive
-139.0, 113.0, positive
-72.0, 223.0, positive
-95.0, 170.0, positive
314.0, 193.0, positive
117.0, -7.0, positive
-367.0, 12.0, positive
-327.0, 0.0, positive
-327.0, 19.0, positive
-222.0, 7.0, positive
-342.0, -12.0, positive
-127.0, -196.0, positive
334.0, 258.0, positive
-226.0, 75.0, positive
-147.0, 264.0, positive
153.0, 195.0, positive
-73.0, -47.0, positive
-109.0, -306.0, positive
-102.0, 110.0, positive
8.0, -250.0, positive
154.0, 195.0, positive
239.0, -209.0, positive
-299.0, 79.0, positive
32.0, -96.0, positive
-14.0, 13.0, positive
98.0, -53.0, positive
222.0, -141.0, positive
-120.0, 94.0, positive
-361.0, -238.0, negative
-132.0, -325.0, negative
-499.0, 368.0, negative
-432.0, 155.0, negative
440.0, 345.0, negative
222.0, -267.0, negative
-297.0, -283.0, negative
-395.0, 184.0, negative
366.0, 394.0, negative
524.0, 102.0, negative
-501.0, 358.0, negative
497.0, -139.0, negative
497.0, -145.0, negative
361.0, -358.0, negative
504.0, -365.0, negative
-134.0, -96.0, negative
2.0, 385.0, negative
231.0, 235.0, negative
43.0, 338.0, negative
396.0, 196.0, negative
-345.0, 189.0, negative
-419.0, -345.0, negative
-198.0, -237.0, negative
218.0, -102.0, negative
-205.0, 389.0, negative
-526.0, -187.0, negative
-302.0, 153.0, negative
90.0, 367.0, negative
199.0, -290.0, negative
392.0, -112.0, negative
246.0, -32.0, negative
364.0, -175.0, negative
-221.0, -273.0, negative
486.0, -29.0, negative
-324.0, 302.0, negative
407.0, 2.0, negative
-398.0, 90.0, negative
305.0, -369.0, negative
76.0, -181.0, negative
-258.0, 143.0, negative
-573.0, 56.0, negative
-370.0, 274.0, negative
-266.0, 384.0, negative
114.0, -280.0, negative
200.0, 193.0, negative
-498.0, -86.0, negative
-33.0, -288.0, negative
486.0, -394.0, negative
-325.0, -206.0, negative
-533.0, -388.0, negative
-322.0, -183.0, negative
86.0, -139.0, negative
160.0, -369.0, negative
-166.0, 260.0, negative
-104.0, -121.0, negative
266.0, -320.0, negative
528.0, 367.0, negative
-501.0, 246.0, negative
-77.0, -348.0, negative
-420.0, -36.0, negative
348.0, 141.0, negative
-442.0, 51.0, negative
427.0, -277.0, negative
528.0, 394.0, negative
-366.0, 73.0, negative
336.0, 274.0, negative
-427.0, 18.0, negative
28.0, -139.0, negative
-420.0, 97.0, negative
34.0, 274.0, negative
-510.0, -331.0, negative
275.0, 337.0, negative
257.0, 118.0, negative
68.0, 347.0, negative
81.0, 239.0, negative
-272.0, 53.0, negative
187.0, -70.0, negative
464.0, -43.0, negative
73.0, 372.0, negative
209.0, 379.0, negative
-162.0, -234.0, negative
360.0, 67.0, negative
-256.0, -182.0, negative
343.0, -324.0, negative
13.0, -249.0, negative
0.0, 178.0, negative
-346.0, 175.0, negative
533.0, 54.0, negative
327.0, 190.0, negative
-287.0, 89.0, negative
-480.0, -337.0, negative
-21.0, 195.0, negative
504.0, -387.0, negative
143.0, -294.0, negative
498.0, 226.0, negative
-264.0, 138.0, negative
-182.0, -81.0, negative
150.0, -2.0, negative
-374.0, 279.0, negative
-393.0, -154.0, negative
330.0, -197.0, negative
23.0, 212.0, negative
520.0, 317.0, negative
-389.0, -291.0, negative
420.0, -4.0, negative
-175.0, 41.0, negative
199.0, -287.0, negative
-116.0, -81.0, negative
357.0, 391.0, negative
491.0, 375.0, negative
99.0, -348.0, negative
-297.0, 99.0, negative
-227.0, 303.0, negative
-452.0, -69.0, negative
20.0, 276.0, negative
-332.0, 183.0, negative
365.0, 86.0, negative
-320.0, -202.0, negative
-512.0, 377.0, negative
-531.0, 81.0, negative
-442.0, -377.0, negative
88.0, 20.0, negative
392.0, -343.0, negative
-428.0, -224.0, negative
-134.0, 340.0, negative
-472.0, 55.0, negative
532.0, 116.0, negative
377.0, 6.0, negative
285.0, 401.0, negative
-293.0, 124.0, negative
-254.0, -282.0, negative
-17.0, 370.0, negative
-511.0, -43.0, negative
375.0, -203.0, negative
-384.0, -349.0, negative
388.0, -36.0, negative
143.0, -280.0, negative
-510.0, 67.0, negative
-132.0, -317.0, negative
361.0, 7.0, negative
271.0, 1.0, negative
-508.0, 233.0, negative
-295.0, 372.0, negative
57.0, -212.0, negative
46.0, -128.0, negative
11.0, 63.0, negative
446.0, 312.0, negative
-384.0, -195.0, negative
273.0, -282.0, negative
-6.0, 334.0, negative
-301.0, 92.0, negative
-161.0, -105.0, negative
423.0, -1.0, negative
449.0, 53.0, negative
-229.0, -357.0, negative
89.0, 275.0, negative
-500.0, -331.0, negative
-115.0, 371.0, negative
146.0, -387.0, negative
137.0, 401.0, negative
-310.0, -162.0, negative
356.0, 390.0, negative
483.0, -410.0, negative
-369.0, -338.0, negative
-434.0, 17.0, negative
-417.0, 336.0, negative
247.0, -94.0, negative
504.0, 391.0, negative
-373.0, -123.0, negative
353.0, -185.0, negative
-537.0, 348.0, negative
238.0, -276.0, negative
-416.0, 348.0, negative
-134.0, -119.0, negative
-547.0, 198.0, negative
-165.0, -358.0, negative
-50.0, 338.0, negative
-158.0, 374.0, negative
374.0, -200.0, negative
474.0, 272.0, negative
453.0, 187.0, negative
378.0, -286.0, negative
86.0, 403.0, negative
-24.0, -270.0, negative
62.0, -332.0, negative
-424.0, -77.0, negative
-288.0, 70.0, negative
8.0, -122.0, negative
-254.0, -136.0, negative
-224.0, -304.0, negative
-538.0, 229.0, negative
350.0, 193.0, negative
-367.0, -276.0, negative
329.0, -299.0, negative
57.0, -216.0, negative
-378.0, 198.0, negative
95.0, 397.0, negative
0.0, -362.0, negative
331.0, 308.0, negative
118.0, 404.0, negative
502.0, 9.0, negative
-344.0, 201.0, negative
405.0, -231.0, negative
-470.0, -212.0, negative
-493.0, -354.0, negative
385.0, 384.0, negative
-351.0, -385.0, negative
301.0, 122.0, negative
136.0, 297.0, negative
479.0, 94.0, negative
275.0, -257.0, negative
-326.0, 56.0, negative
-462.0, -9.0, negative
465.0, 136.0, negative
342.0, 186.0, negative
453.0, 395.0, negative
-368.0, 64.0, negative
199.0, -316.0, negative
-207.0, 85.0, negative
462.0, 32.0, negative
475.0, 42.0, negative
397.0, -323.0, negative
-225.0, 57.0, negative
-423.0, -52.0, negative
-476.0, -406.0, negative
-54.0, -332.0, negative
-341.0, 203.0, negative
349.0, 354.0, negative
-424.0, -318.0, negative
221.0, -228.0, negative
-181.0, 154.0, negative
-537.0, 117.0, negative
-371.0, 371.0, negative
-291.0, 263.0, negative
517.0, -413.0, negative
464.0, -225.0, negative
316.0, 235.0, negative
-217.0, 258.0, negative
470.0, -92.0, negative
71.0, -391.0, negative
-100.0, 165.0, negative
254.0, 305.0, negative
480.0, 162.0, negative
-238.0, -389.0, negative
504.0, -375.0, negative
-144.0, -156.0, negative
366.0, 258.0, negative
28.0, 294.0, negative
188.0, 385.0, negative
212.0, -330.0, negative
163.0, -195.0, negative
-379.0, 172.0, negative
-467.0, 90.0, negative
-506.0, -57.0, negative
-136.0, 209.0, negative
514.0, 370.0, negative
-261.0, -362.0, negative
-144.0, 169.0, negative
109.0, 133.0, negative
308.0, 265.0, negative
-169.0, 63.0, negative
-207.0, 260.0, negative
-212.0, -96.0, negative
-377.0, 97.0, negative
-156.0, -183.0, negative
-542.0, 4.0, negative
-503.0, 254.0, negative
-529.0, 134.0, negative
-436.0, 86.0, negative
227.0, -31.0, negative
-136.0, -61.0, negative
164.0, -389.0, negative
-381.0, -170.0, negative
-125.0, 403.0, negative
-140.0, -335.0, negative
513.0, 93.0, negative
133.0, 114.0, positive
-87.0, -39.0, positive
115.0, 100.0, positive
-99.0, -384.0, positive
-150.0, 144.0, positive
-60.0, 19.0, positive
-73.0, -144.0, positive
-230.0, 67.0, positive
-22.0, 265.0, positive
338.0, 71.0, negative
98.0, -364.0, negative
69.0, 316.0, negative
508.0, 166.0, negative
-132.0, 357.0, negative
-557.0, 360.0, negative
40.0, 152.0, negative
418.0, -257.0, negative
-186.0, -348.0, negative
465.0, 342.0, negative
324.0, -395.0, negative
208.0, -254.0, negative
312.0, 102.0, negative
-542.0, 352.0, negative
