@relation 04clover5z-800-7-50-BI-5-4tst
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
71.0,76.0,positive
175.0,87.0,positive
334.0,152.0,positive
50.0,17.0,positive
60.0,60.0,positive
-40.0,162.0,positive
-109.0,267.0,positive
-332.0,-61.0,positive
314.0,193.0,positive
-327.0,19.0,positive
-32.0,-226.0,positive
153.0,195.0,positive
-135.0,-239.0,positive
8.0,-255.0,positive
-70.0,-273.0,positive
-89.0,-295.0,positive
148.0,-127.0,positive
-299.0,79.0,positive
19.0,-203.0,positive
303.0,-208.0,positive
-90.0,99.0,negative
191.0,341.0,negative
-132.0,-325.0,negative
49.0,-94.0,negative
-436.0,182.0,negative
241.0,313.0,negative
366.0,394.0,negative
524.0,102.0,negative
-501.0,358.0,negative
497.0,-145.0,negative
-454.0,-230.0,negative
317.0,407.0,negative
-389.0,294.0,negative
-345.0,189.0,negative
-543.0,207.0,negative
-526.0,-187.0,negative
109.0,379.0,negative
-516.0,331.0,negative
-302.0,153.0,negative
492.0,183.0,negative
90.0,367.0,negative
246.0,-32.0,negative
107.0,-207.0,negative
-550.0,-70.0,negative
-414.0,210.0,negative
-573.0,56.0,negative
-145.0,114.0,negative
504.0,217.0,negative
165.0,-14.0,negative
408.0,-67.0,negative
-161.0,346.0,negative
263.0,403.0,negative
528.0,394.0,negative
-140.0,-284.0,negative
-366.0,73.0,negative
-286.0,343.0,negative
-361.0,116.0,negative
-351.0,-42.0,negative
28.0,-139.0,negative
413.0,-120.0,negative
-39.0,350.0,negative
-446.0,-117.0,negative
464.0,-43.0,negative
73.0,372.0,negative
-183.0,-264.0,negative
-162.0,-234.0,negative
208.0,21.0,negative
360.0,67.0,negative
343.0,-324.0,negative
0.0,178.0,negative
488.0,-412.0,negative
533.0,54.0,negative
-21.0,195.0,negative
-226.0,-267.0,negative
354.0,379.0,negative
526.0,-377.0,negative
-571.0,40.0,negative
512.0,235.0,negative
-105.0,-52.0,negative
520.0,317.0,negative
-175.0,41.0,negative
491.0,375.0,negative
-189.0,256.0,negative
-297.0,99.0,negative
-484.0,18.0,negative
-227.0,303.0,negative
-485.0,-175.0,negative
-402.0,349.0,negative
-250.0,-85.0,negative
125.0,-154.0,negative
-567.0,-214.0,negative
-173.0,-359.0,negative
392.0,-343.0,negative
-174.0,202.0,negative
-254.0,-282.0,negative
-365.0,258.0,negative
143.0,-280.0,negative
-546.0,339.0,negative
-510.0,67.0,negative
361.0,7.0,negative
-48.0,-397.0,negative
-384.0,-195.0,negative
-6.0,334.0,negative
88.0,251.0,negative
423.0,-1.0,negative
108.0,-272.0,negative
449.0,53.0,negative
327.0,54.0,negative
349.0,-177.0,negative
-417.0,336.0,negative
-522.0,-258.0,negative
353.0,-185.0,negative
-507.0,-324.0,negative
87.0,121.0,negative
-87.0,52.0,negative
-288.0,70.0,negative
-175.0,209.0,negative
-367.0,-276.0,negative
424.0,-53.0,negative
268.0,307.0,negative
405.0,-231.0,negative
492.0,-23.0,negative
-493.0,-354.0,negative
-351.0,-385.0,negative
301.0,122.0,negative
482.0,351.0,negative
465.0,136.0,negative
199.0,-316.0,negative
412.0,135.0,negative
-357.0,-240.0,negative
-225.0,57.0,negative
-423.0,-52.0,negative
244.0,103.0,negative
-371.0,371.0,negative
-332.0,348.0,negative
517.0,-413.0,negative
459.0,-258.0,negative
-393.0,-285.0,negative
470.0,-92.0,negative
-238.0,-389.0,negative
271.0,147.0,negative
-123.0,-62.0,negative
28.0,294.0,negative
-460.0,245.0,negative
94.0,177.0,negative
-124.0,-95.0,negative
212.0,-330.0,negative
136.0,22.0,negative
15.0,-320.0,negative
345.0,-404.0,negative
164.0,-300.0,negative
-144.0,169.0,negative
308.0,265.0,negative
-212.0,-96.0,negative
-542.0,-317.0,negative
-503.0,254.0,negative
359.0,-79.0,negative
164.0,-389.0,negative
-381.0,-170.0,negative
269.0,-100.0,negative
