@relation 04clover5z-800-7-0-BI-5-2tst
@attribute a0 real[-573.0,535.0]
@attribute a1 real[-413.0,412.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
168.0,114.0,positive
117.0,116.0,positive
166.0,164.0,positive
151.0,137.0,positive
-45.0,202.0,positive
-18.0,135.0,positive
-68.0,157.0,positive
-74.0,229.0,positive
-53.0,162.0,positive
-334.0,4.0,positive
-325.0,-28.0,positive
-86.0,21.0,positive
-156.0,29.0,positive
-158.0,-13.0,positive
-118.0,-308.0,positive
-99.0,-321.0,positive
-96.0,-255.0,positive
-109.0,-306.0,positive
-112.0,-360.0,positive
258.0,-213.0,positive
208.0,-69.0,negative
131.0,-17.0,negative
71.0,119.0,negative
-25.0,-273.0,negative
-360.0,193.0,negative
234.0,-237.0,negative
345.0,-238.0,negative
156.0,-182.0,negative
-315.0,-403.0,negative
-164.0,-253.0,negative
281.0,-287.0,negative
132.0,18.0,negative
244.0,-74.0,negative
-333.0,-85.0,negative
-482.0,355.0,negative
328.0,-340.0,negative
-492.0,111.0,negative
69.0,-124.0,negative
15.0,109.0,negative
297.0,-363.0,negative
498.0,-328.0,negative
371.0,32.0,negative
128.0,-35.0,negative
504.0,133.0,negative
-325.0,-390.0,negative
519.0,-224.0,negative
344.0,-140.0,negative
310.0,-126.0,negative
-371.0,-406.0,negative
350.0,147.0,negative
79.0,-160.0,negative
-505.0,177.0,negative
505.0,-201.0,negative
32.0,-96.0,negative
124.0,264.0,negative
-435.0,-271.0,negative
293.0,-76.0,negative
65.0,136.0,negative
125.0,-233.0,negative
-182.0,81.0,negative
360.0,166.0,negative
350.0,260.0,negative
438.0,-84.0,negative
-377.0,286.0,negative
461.0,385.0,negative
281.0,15.0,negative
376.0,65.0,negative
405.0,186.0,negative
435.0,99.0,negative
502.0,-243.0,negative
-222.0,393.0,negative
401.0,-391.0,negative
259.0,-133.0,negative
503.0,145.0,negative
-408.0,306.0,negative
-15.0,199.0,negative
-262.0,-238.0,negative
196.0,-387.0,negative
-405.0,22.0,negative
379.0,376.0,negative
-547.0,-124.0,negative
-540.0,-286.0,negative
51.0,78.0,negative
129.0,-43.0,negative
-391.0,71.0,negative
59.0,408.0,negative
188.0,188.0,negative
-399.0,-259.0,negative
441.0,-128.0,negative
513.0,-92.0,negative
215.0,44.0,negative
312.0,3.0,negative
-189.0,160.0,negative
321.0,65.0,negative
473.0,170.0,negative
489.0,-321.0,negative
371.0,-122.0,negative
-333.0,-308.0,negative
-456.0,170.0,negative
216.0,54.0,negative
54.0,172.0,negative
-162.0,249.0,negative
198.0,-344.0,negative
-347.0,169.0,negative
-23.0,-265.0,negative
210.0,355.0,negative
16.0,309.0,negative
297.0,-55.0,negative
-391.0,-256.0,negative
265.0,402.0,negative
432.0,-347.0,negative
285.0,-116.0,negative
506.0,341.0,negative
484.0,368.0,negative
-496.0,-127.0,negative
324.0,88.0,negative
-486.0,-22.0,negative
114.0,-347.0,negative
351.0,15.0,negative
96.0,-282.0,negative
467.0,-286.0,negative
-133.0,-224.0,negative
-413.0,-266.0,negative
-9.0,411.0,negative
-345.0,336.0,negative
-397.0,1.0,negative
477.0,-177.0,negative
-531.0,-113.0,negative
456.0,294.0,negative
-487.0,303.0,negative
36.0,-296.0,negative
70.0,380.0,negative
-567.0,-84.0,negative
-444.0,-94.0,negative
-16.0,220.0,negative
-171.0,57.0,negative
-303.0,-287.0,negative
377.0,22.0,negative
134.0,171.0,negative
430.0,-210.0,negative
54.0,-156.0,negative
-133.0,-358.0,negative
-463.0,-72.0,negative
4.0,-297.0,negative
432.0,199.0,negative
-365.0,278.0,negative
-267.0,-364.0,negative
448.0,28.0,negative
142.0,192.0,negative
-464.0,-302.0,negative
261.0,236.0,negative
-307.0,-242.0,negative
-24.0,320.0,negative
388.0,275.0,negative
377.0,259.0,negative
246.0,-303.0,negative
402.0,-24.0,negative
-168.0,85.0,negative
-505.0,-248.0,negative
-5.0,-242.0,negative
