@relation 04clover5z-800-7-0-BI-5-3tst
@attribute a0 real[-573.0,535.0]
@attribute a1 real[-413.0,412.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
152.0,130.0,positive
52.0,55.0,positive
161.0,81.0,positive
-27.0,180.0,positive
-95.0,170.0,positive
-140.0,35.0,positive
-127.0,-31.0,positive
-145.0,5.0,positive
-78.0,-189.0,positive
5.0,-63.0,positive
-49.0,-221.0,positive
-110.0,-223.0,positive
25.0,-15.0,positive
61.0,-63.0,positive
32.0,-29.0,positive
250.0,-157.0,positive
275.0,-214.0,positive
98.0,-53.0,positive
112.0,-92.0,positive
171.0,-116.0,positive
-267.0,334.0,negative
349.0,117.0,negative
368.0,132.0,negative
155.0,-328.0,negative
-235.0,347.0,negative
-349.0,68.0,negative
-532.0,-187.0,negative
119.0,232.0,negative
163.0,-391.0,negative
449.0,-67.0,negative
-383.0,127.0,negative
417.0,236.0,negative
-390.0,250.0,negative
-102.0,-407.0,negative
-139.0,-89.0,negative
-491.0,136.0,negative
-401.0,344.0,negative
-409.0,-2.0,negative
-463.0,-412.0,negative
-507.0,-242.0,negative
412.0,-61.0,negative
-194.0,-144.0,negative
-401.0,-376.0,negative
-573.0,59.0,negative
94.0,-202.0,negative
110.0,138.0,negative
82.0,137.0,negative
-342.0,-208.0,negative
-246.0,370.0,negative
-73.0,-47.0,negative
-44.0,320.0,negative
-252.0,-366.0,negative
186.0,-352.0,negative
-159.0,-88.0,negative
361.0,337.0,negative
424.0,18.0,negative
-41.0,-372.0,negative
-295.0,292.0,negative
-338.0,157.0,negative
-455.0,-358.0,negative
189.0,266.0,negative
444.0,94.0,negative
-214.0,-324.0,negative
-148.0,289.0,negative
-115.0,185.0,negative
235.0,-104.0,negative
37.0,237.0,negative
522.0,286.0,negative
-216.0,89.0,negative
313.0,-396.0,negative
305.0,395.0,negative
120.0,-20.0,negative
-241.0,-282.0,negative
102.0,-263.0,negative
412.0,242.0,negative
173.0,-294.0,negative
240.0,-19.0,negative
260.0,-2.0,negative
535.0,326.0,negative
410.0,319.0,negative
-476.0,373.0,negative
-514.0,-109.0,negative
330.0,-106.0,negative
-448.0,-156.0,negative
26.0,96.0,negative
-562.0,92.0,negative
-486.0,384.0,negative
50.0,255.0,negative
510.0,-124.0,negative
375.0,-90.0,negative
137.0,-304.0,negative
5.0,-248.0,negative
-206.0,-309.0,negative
111.0,343.0,negative
412.0,143.0,negative
-313.0,247.0,negative
118.0,39.0,negative
348.0,-366.0,negative
-463.0,-256.0,negative
-410.0,-390.0,negative
433.0,-46.0,negative
207.0,-15.0,negative
139.0,46.0,negative
-239.0,282.0,negative
-454.0,239.0,negative
-15.0,383.0,negative
442.0,-244.0,negative
-572.0,411.0,negative
490.0,166.0,negative
-433.0,11.0,negative
-351.0,153.0,negative
-525.0,260.0,negative
35.0,396.0,negative
-55.0,315.0,negative
368.0,-64.0,negative
406.0,-276.0,negative
36.0,-300.0,negative
382.0,-401.0,negative
-364.0,-207.0,negative
93.0,17.0,negative
-417.0,-198.0,negative
-289.0,325.0,negative
-226.0,80.0,negative
-551.0,-315.0,negative
-306.0,-249.0,negative
-480.0,-305.0,negative
84.0,116.0,negative
251.0,-361.0,negative
-223.0,-365.0,negative
437.0,-367.0,negative
251.0,-73.0,negative
-128.0,-393.0,negative
435.0,-367.0,negative
162.0,284.0,negative
-382.0,-22.0,negative
-165.0,347.0,negative
399.0,-272.0,negative
-281.0,-345.0,negative
481.0,-94.0,negative
-233.0,-106.0,negative
-384.0,349.0,negative
-357.0,-222.0,negative
-163.0,-233.0,negative
-195.0,269.0,negative
504.0,374.0,negative
434.0,-10.0,negative
483.0,-89.0,negative
-287.0,367.0,negative
346.0,352.0,negative
-403.0,78.0,negative
521.0,-208.0,negative
51.0,-201.0,negative
-183.0,370.0,negative
-201.0,219.0,negative
-389.0,-9.0,negative
-90.0,125.0,negative
-402.0,214.0,negative
392.0,316.0,negative
-517.0,-336.0,negative
-494.0,301.0,negative
