@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-800-7-0-bi/04clover5z-800-7-0-bi
@attribute a0 real [-573.0, 535.0]
@attribute a1 real [-413.0, 412.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
148.0, 152.0, positive
251.0, 183.0, positive
283.0, 210.0, positive
117.0, 116.0, positive
166.0, 164.0, positive
60.0, 60.0, positive
-18.0, 135.0, positive
-27.0, 180.0, positive
-68.0, 157.0, positive
-40.0, 162.0, positive
-94.0, 234.0, positive
-72.0, 223.0, positive
-109.0, 267.0, positive
-172.0, 20.0, positive
-127.0, -31.0, positive
-249.0, -9.0, positive
-327.0, 0.0, positive
-156.0, 29.0, positive
-327.0, 19.0, positive
-158.0, -13.0, positive
-3.0, -112.0, positive
-32.0, -226.0, positive
-99.0, -321.0, positive
-114.0, -353.0, positive
-128.0, -350.0, positive
5.0, -63.0, positive
-109.0, -306.0, positive
-89.0, -295.0, positive
-110.0, -223.0, positive
25.0, -15.0, positive
61.0, -63.0, positive
32.0, -29.0, positive
250.0, -157.0, positive
98.0, -53.0, positive
91.0, -29.0, positive
171.0, -116.0, positive
303.0, -208.0, positive
57.0, -51.0, positive
-267.0, 334.0, negative
349.0, 117.0, negative
368.0, 132.0, negative
239.0, -361.0, negative
131.0, -17.0, negative
-76.0, -363.0, negative
128.0, 336.0, negative
71.0, 119.0, negative
25.0, -392.0, negative
406.0, 30.0, negative
-398.0, -197.0, negative
345.0, -238.0, negative
533.0, 101.0, negative
163.0, -391.0, negative
-127.0, -182.0, negative
449.0, -67.0, negative
-356.0, 143.0, negative
417.0, 236.0, negative
11.0, 359.0, negative
-102.0, -407.0, negative
132.0, 18.0, negative
49.0, 320.0, negative
-305.0, -74.0, negative
111.0, -256.0, negative
468.0, 138.0, negative
-181.0, 103.0, negative
175.0, 225.0, negative
295.0, -89.0, negative
244.0, -74.0, negative
-208.0, 304.0, negative
365.0, -182.0, negative
353.0, -75.0, negative
412.0, -61.0, negative
-573.0, 59.0, negative
-175.0, -84.0, negative
522.0, -137.0, negative
-482.0, 355.0, negative
195.0, 284.0, negative
218.0, 236.0, negative
328.0, -340.0, negative
69.0, -124.0, negative
15.0, 109.0, negative
94.0, -202.0, negative
-512.0, -380.0, negative
297.0, -363.0, negative
104.0, 210.0, negative
371.0, 32.0, negative
-164.0, 402.0, negative
110.0, 138.0, negative
128.0, -35.0, negative
82.0, 137.0, negative
504.0, 133.0, negative
508.0, 80.0, negative
519.0, -224.0, negative
344.0, -140.0, negative
-342.0, -283.0, negative
310.0, -126.0, negative
-246.0, 370.0, negative
-371.0, -406.0, negative
350.0, 147.0, negative
-73.0, -47.0, negative
297.0, 91.0, negative
505.0, -201.0, negative
186.0, -352.0, negative
-135.0, -239.0, negative
-159.0, -88.0, negative
416.0, -185.0, negative
-297.0, 376.0, negative
-435.0, -271.0, negative
189.0, 35.0, negative
-246.0, 69.0, negative
-41.0, -372.0, negative
65.0, 136.0, negative
120.0, 33.0, negative
-567.0, 167.0, negative
194.0, 81.0, negative
36.0, -126.0, negative
-295.0, 292.0, negative
-101.0, 411.0, negative
-182.0, 81.0, negative
415.0, -269.0, negative
-119.0, -72.0, negative
348.0, 298.0, negative
350.0, 260.0, negative
240.0, -53.0, negative
114.0, 232.0, negative
-386.0, -183.0, negative
-28.0, -308.0, negative
-377.0, 286.0, negative
-531.0, 87.0, negative
400.0, -253.0, negative
-398.0, -281.0, negative
118.0, 186.0, negative
187.0, -359.0, negative
461.0, 385.0, negative
-424.0, -282.0, negative
-214.0, -324.0, negative
-59.0, -30.0, negative
-499.0, -315.0, negative
-508.0, 361.0, negative
-112.0, -214.0, negative
526.0, 80.0, negative
414.0, 30.0, negative
78.0, 399.0, negative
-394.0, -86.0, negative
498.0, -276.0, negative
405.0, 186.0, negative
435.0, 99.0, negative
502.0, -243.0, negative
235.0, -104.0, negative
-398.0, 79.0, negative
-337.0, 177.0, negative
37.0, 237.0, negative
-270.0, 95.0, negative
1.0, 381.0, negative
226.0, 49.0, negative
-554.0, 81.0, negative
-529.0, 197.0, negative
-297.0, -76.0, negative
-253.0, -285.0, negative
-216.0, 89.0, negative
386.0, 318.0, negative
305.0, 395.0, negative
120.0, -20.0, negative
-241.0, -282.0, negative
102.0, -263.0, negative
-262.0, -238.0, negative
56.0, -94.0, negative
185.0, -262.0, negative
-395.0, 163.0, negative
260.0, -2.0, negative
300.0, 390.0, negative
-405.0, 22.0, negative
449.0, -191.0, negative
-451.0, 137.0, negative
-547.0, -124.0, negative
-234.0, -228.0, negative
410.0, 319.0, negative
-206.0, -334.0, negative
-514.0, -109.0, negative
330.0, -106.0, negative
-562.0, 92.0, negative
129.0, -43.0, negative
70.0, 361.0, negative
170.0, -316.0, negative
50.0, 255.0, negative
526.0, 332.0, negative
