@relation 04clover5z-800-7-0-BI-5-5tst
@attribute a0 real[-573.0,535.0]
@attribute a1 real[-413.0,412.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
133.0,114.0,positive
298.0,219.0,positive
115.0,100.0,positive
27.0,24.0,positive
270.0,190.0,positive
-17.0,87.0,positive
-69.0,131.0,positive
-30.0,111.0,positive
-34.0,99.0,positive
-96.0,-18.0,positive
-60.0,19.0,positive
-51.0,-19.0,positive
-373.0,13.0,positive
-35.0,11.0,positive
-98.0,-279.0,positive
-73.0,-144.0,positive
-128.0,-330.0,positive
140.0,-146.0,positive
149.0,-151.0,positive
212.0,-154.0,positive
-99.0,-384.0,negative
-468.0,-47.0,negative
203.0,-264.0,negative
491.0,231.0,negative
112.0,-20.0,negative
328.0,-375.0,negative
-199.0,-62.0,negative
-338.0,116.0,negative
-186.0,-69.0,negative
67.0,-361.0,negative
387.0,-292.0,negative
-280.0,-189.0,negative
479.0,-223.0,negative
-418.0,-120.0,negative
-217.0,-190.0,negative
337.0,-149.0,negative
501.0,222.0,negative
-98.0,-112.0,negative
-413.0,-372.0,negative
-295.0,131.0,negative
-227.0,152.0,negative
48.0,-222.0,negative
8.0,-250.0,negative
124.0,-169.0,negative
-389.0,382.0,negative
219.0,402.0,negative
-210.0,-411.0,negative
209.0,59.0,negative
279.0,310.0,negative
531.0,-168.0,negative
93.0,280.0,negative
375.0,-362.0,negative
-222.0,-119.0,negative
478.0,37.0,negative
485.0,-117.0,negative
-170.0,-109.0,negative
-151.0,-255.0,negative
475.0,-33.0,negative
225.0,342.0,negative
309.0,-146.0,negative
509.0,405.0,negative
-205.0,-151.0,negative
-444.0,385.0,negative
-327.0,-59.0,negative
379.0,390.0,negative
-481.0,47.0,negative
490.0,-319.0,negative
476.0,-370.0,negative
473.0,162.0,negative
-170.0,76.0,negative
-384.0,-195.0,negative
-499.0,-401.0,negative
464.0,-39.0,negative
263.0,-413.0,negative
496.0,99.0,negative
285.0,-358.0,negative
232.0,98.0,negative
445.0,-63.0,negative
-181.0,213.0,negative
-90.0,408.0,negative
473.0,-69.0,negative
-411.0,-330.0,negative
-165.0,81.0,negative
311.0,-273.0,negative
99.0,210.0,negative
522.0,-281.0,negative
440.0,-299.0,negative
-548.0,0.0,negative
-272.0,231.0,negative
-252.0,169.0,negative
239.0,-59.0,negative
447.0,149.0,negative
261.0,-62.0,negative
302.0,-288.0,negative
480.0,-154.0,negative
-142.0,378.0,negative
148.0,-246.0,negative
-521.0,-310.0,negative
-377.0,141.0,negative
-137.0,278.0,negative
490.0,-14.0,negative
-226.0,384.0,negative
-283.0,406.0,negative
-525.0,-412.0,negative
-128.0,199.0,negative
444.0,-38.0,negative
348.0,-112.0,negative
-149.0,280.0,negative
-191.0,291.0,negative
-111.0,390.0,negative
226.0,-214.0,negative
133.0,287.0,negative
486.0,-382.0,negative
-370.0,-211.0,negative
-500.0,79.0,negative
-320.0,-85.0,negative
437.0,365.0,negative
233.0,-39.0,negative
134.0,-338.0,negative
56.0,227.0,negative
-330.0,-115.0,negative
-291.0,-272.0,negative
179.0,352.0,negative
-395.0,-280.0,negative
22.0,191.0,negative
242.0,-311.0,negative
29.0,328.0,negative
-291.0,218.0,negative
104.0,-270.0,negative
79.0,-296.0,negative
337.0,-189.0,negative
-160.0,80.0,negative
350.0,79.0,negative
-538.0,-165.0,negative
-568.0,-400.0,negative
-472.0,355.0,negative
-5.0,-310.0,negative
163.0,390.0,negative
505.0,-264.0,negative
-454.0,-115.0,negative
-564.0,-386.0,negative
-460.0,79.0,negative
143.0,197.0,negative
-123.0,68.0,negative
-282.0,-239.0,negative
-398.0,-394.0,negative
101.0,253.0,negative
236.0,-71.0,negative
-426.0,150.0,negative
116.0,-387.0,negative
240.0,224.0,negative
30.0,-260.0,negative
523.0,76.0,negative
-231.0,330.0,negative
251.0,-97.0,negative
-533.0,-359.0,negative
496.0,-247.0,negative
-536.0,-123.0,negative
-413.0,238.0,negative
379.0,372.0,negative
