@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-600-5-60-bi/paw02a-600-5-60-bi
@attribute a0 real [-62.0, 762.0]
@attribute a1 real [66.0, 990.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
613.0, 734.0, positive
415.0, 294.0, positive
224.0, 622.0, positive
145.0, 499.0, positive
298.0, 485.0, positive
366.0, 493.0, positive
509.0, 848.0, positive
347.0, 386.0, positive
286.0, 645.0, positive
403.0, 352.0, positive
315.0, 732.0, positive
301.0, 479.0, positive
399.0, 335.0, positive
301.0, 632.0, positive
438.0, 844.0, positive
487.0, 276.0, positive
390.0, 626.0, positive
318.0, 627.0, positive
411.0, 757.0, positive
476.0, 702.0, positive
538.0, 648.0, positive
543.0, 469.0, positive
459.0, 489.0, positive
551.0, 295.0, positive
517.0, 630.0, positive
461.0, 661.0, positive
443.0, 807.0, positive
360.0, 523.0, positive
342.0, 463.0, positive
488.0, 649.0, positive
234.0, 433.0, positive
263.0, 553.0, positive
393.0, 798.0, positive
159.0, 507.0, positive
590.0, 722.0, positive
111.0, 601.0, positive
140.0, 617.0, positive
299.0, 549.0, positive
200.0, 526.0, positive
343.0, 662.0, positive
220.0, 479.0, positive
430.0, 575.0, positive
445.0, 577.0, negative
422.0, 976.0, negative
643.0, 603.0, negative
545.0, 736.0, negative
738.0, 257.0, negative
66.0, 618.0, negative
247.0, 373.0, negative
718.0, 114.0, negative
364.0, 956.0, negative
532.0, 584.0, negative
59.0, 873.0, negative
236.0, 615.0, negative
598.0, 165.0, negative
141.0, 443.0, negative
753.0, 849.0, negative
76.0, 311.0, negative
-37.0, 951.0, negative
651.0, 886.0, negative
352.0, 753.0, negative
591.0, 972.0, negative
709.0, 485.0, negative
559.0, 66.0, negative
624.0, 322.0, negative
69.0, 713.0, negative
542.0, 507.0, negative
576.0, 128.0, negative
587.0, 966.0, negative
566.0, 342.0, negative
92.0, 517.0, negative
727.0, 192.0, negative
682.0, 755.0, negative
27.0, 683.0, negative
335.0, 978.0, negative
1.0, 203.0, negative
-38.0, 208.0, negative
51.0, 476.0, negative
669.0, 886.0, negative
209.0, 155.0, negative
609.0, 410.0, negative
695.0, 458.0, negative
29.0, 354.0, negative
160.0, 220.0, negative
296.0, 986.0, negative
50.0, 126.0, negative
460.0, 481.0, negative
415.0, 934.0, negative
400.0, 816.0, negative
408.0, 986.0, negative
743.0, 390.0, negative
643.0, 428.0, negative
209.0, 182.0, negative
21.0, 194.0, negative
446.0, 913.0, negative
175.0, 719.0, negative
18.0, 242.0, negative
701.0, 342.0, negative
563.0, 82.0, negative
308.0, 775.0, negative
518.0, 512.0, negative
-7.0, 299.0, negative
222.0, 709.0, negative
603.0, 602.0, negative
558.0, 460.0, negative
588.0, 206.0, negative
524.0, 933.0, negative
305.0, 687.0, negative
716.0, 720.0, negative
640.0, 392.0, negative
84.0, 409.0, negative
336.0, 609.0, negative
167.0, 832.0, negative
25.0, 797.0, negative
99.0, 545.0, negative
527.0, 531.0, negative
524.0, 590.0, negative
-62.0, 990.0, negative
540.0, 304.0, negative
131.0, 618.0, negative
729.0, 715.0, negative
55.0, 135.0, negative
703.0, 398.0, negative
575.0, 324.0, negative
101.0, 701.0, negative
474.0, 254.0, negative
268.0, 671.0, negative
628.0, 481.0, negative
82.0, 687.0, negative
728.0, 513.0, negative
194.0, 959.0, negative
-27.0, 821.0, negative
152.0, 985.0, negative
-27.0, 67.0, negative
661.0, 821.0, negative
71.0, 242.0, negative
561.0, 979.0, negative
666.0, 220.0, negative
345.0, 917.0, negative
694.0, 485.0, negative
420.0, 100.0, negative
91.0, 297.0, negative
448.0, 140.0, negative
487.0, 182.0, negative
374.0, 943.0, negative
707.0, 139.0, negative
174.0, 267.0, negative
532.0, 289.0, negative
435.0, 213.0, negative
148.0, 894.0, negative
711.0, 209.0, negative
698.0, 336.0, negative
431.0, 502.0, negative
611.0, 650.0, negative
195.0, 619.0, negative
-27.0, 71.0, negative
55.0, 873.0, negative
125.0, 433.0, negative
689.0, 938.0, negative
463.0, 150.0, negative
405.0, 783.0, negative
699.0, 98.0, negative
356.0, 621.0, negative
513.0, 783.0, negative
287.0, 92.0, negative
676.0, 333.0, negative
689.0, 118.0, negative
703.0, 859.0, negative
0.0, 869.0, negative
313.0, 240.0, negative
488.0, 478.0, negative
390.0, 197.0, negative
-58.0, 434.0, negative
582.0, 779.0, negative
300.0, 298.0, negative
721.0, 630.0, negative
385.0, 896.0, negative
220.0, 195.0, negative
374.0, 858.0, negative
67.0, 153.0, negative
423.0, 197.0, negative
752.0, 912.0, negative
244.0, 818.0, negative
624.0, 618.0, negative
264.0, 127.0, negative
720.0, 357.0, negative
336.0, 837.0, negative
172.0, 667.0, negative
-37.0, 344.0, negative
750.0, 285.0, negative
704.0, 842.0, negative
739.0, 949.0, negative
-60.0, 81.0, negative
485.0, 966.0, negative
226.0, 108.0, negative
91.0, 840.0, negative
164.0, 121.0, negative
372.0, 519.0, negative
73.0, 197.0, negative
622.0, 495.0, negative
20.0, 618.0, negative
229.0, 737.0, negative
235.0, 665.0, negative
152.0, 261.0, negative
66.0, 88.0, negative
476.0, 550.0, negative
