@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-600-5-60-bi/paw02a-600-5-60-bi
@attribute a0 real [-62.0, 762.0]
@attribute a1 real [66.0, 990.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
224.0, 622.0, positive
366.0, 493.0, positive
422.0, 495.0, positive
373.0, 563.0, positive
615.0, 609.0, positive
286.0, 645.0, positive
259.0, 656.0, positive
315.0, 732.0, positive
301.0, 479.0, positive
514.0, 233.0, positive
125.0, 408.0, positive
542.0, 331.0, positive
433.0, 684.0, positive
318.0, 627.0, positive
411.0, 757.0, positive
543.0, 469.0, positive
517.0, 630.0, positive
461.0, 661.0, positive
443.0, 807.0, positive
360.0, 523.0, positive
518.0, 638.0, positive
541.0, 646.0, positive
252.0, 459.0, positive
175.0, 563.0, positive
234.0, 433.0, positive
263.0, 553.0, positive
501.0, 497.0, positive
307.0, 515.0, positive
590.0, 722.0, positive
140.0, 617.0, positive
299.0, 549.0, positive
322.0, 567.0, positive
192.0, 576.0, positive
253.0, 516.0, positive
430.0, 575.0, positive
422.0, 976.0, negative
69.0, 433.0, negative
252.0, 854.0, negative
573.0, 547.0, negative
643.0, 603.0, negative
687.0, 641.0, negative
545.0, 736.0, negative
212.0, 332.0, negative
738.0, 257.0, negative
539.0, 412.0, negative
378.0, 195.0, negative
4.0, 582.0, negative
66.0, 618.0, negative
738.0, 692.0, negative
162.0, 636.0, negative
718.0, 114.0, negative
532.0, 584.0, negative
-49.0, 620.0, negative
59.0, 873.0, negative
316.0, 634.0, negative
141.0, 443.0, negative
202.0, 629.0, negative
596.0, 85.0, negative
279.0, 274.0, negative
352.0, 753.0, negative
591.0, 972.0, negative
183.0, 212.0, negative
439.0, 234.0, negative
671.0, 800.0, negative
167.0, 263.0, negative
510.0, 95.0, negative
559.0, 66.0, negative
463.0, 578.0, negative
733.0, 641.0, negative
576.0, 128.0, negative
557.0, 526.0, negative
587.0, 966.0, negative
727.0, 192.0, negative
682.0, 755.0, negative
79.0, 534.0, negative
335.0, 978.0, negative
646.0, 951.0, negative
1.0, 203.0, negative
-38.0, 208.0, negative
51.0, 476.0, negative
669.0, 886.0, negative
281.0, 276.0, negative
165.0, 330.0, negative
8.0, 947.0, negative
-19.0, 406.0, negative
609.0, 410.0, negative
695.0, 458.0, negative
160.0, 220.0, negative
296.0, 986.0, negative
57.0, 158.0, negative
50.0, 126.0, negative
595.0, 223.0, negative
-55.0, 632.0, negative
752.0, 214.0, negative
460.0, 481.0, negative
415.0, 934.0, negative
400.0, 816.0, negative
-45.0, 529.0, negative
71.0, 610.0, negative
408.0, 986.0, negative
743.0, 390.0, negative
643.0, 428.0, negative
423.0, 826.0, negative
197.0, 337.0, negative
216.0, 243.0, negative
367.0, 251.0, negative
446.0, 913.0, negative
175.0, 719.0, negative
129.0, 806.0, negative
623.0, 119.0, negative
523.0, 579.0, negative
57.0, 92.0, negative
701.0, 342.0, negative
596.0, 533.0, negative
563.0, 82.0, negative
308.0, 775.0, negative
518.0, 512.0, negative
-7.0, 299.0, negative
603.0, 602.0, negative
588.0, 206.0, negative
23.0, 719.0, negative
577.0, 886.0, negative
336.0, 609.0, negative
185.0, 846.0, negative
167.0, 832.0, negative
25.0, 797.0, negative
99.0, 545.0, negative
527.0, 531.0, negative
693.0, 255.0, negative
524.0, 590.0, negative
540.0, 304.0, negative
242.0, 808.0, negative
729.0, 715.0, negative
511.0, 143.0, negative
544.0, 966.0, negative
-37.0, 665.0, negative
55.0, 135.0, negative
703.0, 398.0, negative
308.0, 961.0, negative
156.0, 567.0, negative
474.0, 254.0, negative
346.0, 232.0, negative
-24.0, 181.0, negative
261.0, 841.0, negative
375.0, 876.0, negative
365.0, 216.0, negative
-27.0, 821.0, negative
561.0, 979.0, negative
707.0, 896.0, negative
686.0, 140.0, negative
694.0, 485.0, negative
448.0, 140.0, negative
625.0, 546.0, negative
487.0, 182.0, negative
433.0, 549.0, negative
707.0, 139.0, negative
174.0, 267.0, negative
532.0, 289.0, negative
148.0, 894.0, negative
147.0, 117.0, negative
726.0, 101.0, negative
87.0, 292.0, negative
611.0, 650.0, negative
708.0, 400.0, negative
-9.0, 619.0, negative
405.0, 783.0, negative
356.0, 990.0, negative
286.0, 908.0, negative
287.0, 92.0, negative
67.0, 530.0, negative
719.0, 330.0, negative
306.0, 874.0, negative
488.0, 478.0, negative
390.0, 197.0, negative
268.0, 88.0, negative
688.0, 118.0, negative
-58.0, 434.0, negative
357.0, 772.0, negative
544.0, 180.0, negative
647.0, 120.0, negative
721.0, 630.0, negative
-47.0, 285.0, negative
661.0, 224.0, negative
374.0, 858.0, negative
684.0, 293.0, negative
189.0, 410.0, negative
624.0, 618.0, negative
264.0, 127.0, negative
18.0, 448.0, negative
720.0, 357.0, negative
336.0, 837.0, negative
325.0, 660.0, negative
750.0, 285.0, negative
739.0, 949.0, negative
685.0, 752.0, negative
255.0, 352.0, negative
485.0, 966.0, negative
226.0, 108.0, negative
91.0, 840.0, negative
164.0, 121.0, negative
697.0, 561.0, negative
372.0, 519.0, negative
229.0, 737.0, negative
271.0, 606.0, negative
235.0, 665.0, negative
152.0, 261.0, negative
-8.0, 503.0, negative
591.0, 413.0, negative
439.0, 812.0, negative
-38.0, 857.0, negative
537.0, 861.0, negative
213.0, 775.0, negative
539.0, 449.0, negative
450.0, 95.0, negative
345.0, 888.0, negative
73.0, 519.0, negative
645.0, 820.0, negative
-12.0, 251.0, negative
756.0, 822.0, negative
657.0, 427.0, negative
753.0, 615.0, negative
296.0, 670.0, negative
359.0, 257.0, negative
551.0, 420.0, negative
63.0, 769.0, negative
226.0, 635.0, negative
-21.0, 152.0, negative
137.0, 132.0, negative
-35.0, 391.0, negative
677.0, 659.0, negative
646.0, 946.0, negative
116.0, 717.0, negative
488.0, 272.0, negative
700.0, 145.0, negative
191.0, 158.0, negative
340.0, 934.0, negative
485.0, 831.0, negative
535.0, 775.0, negative
202.0, 124.0, negative
33.0, 942.0, negative
674.0, 208.0, negative
194.0, 614.0, positive
527.0, 363.0, positive
268.0, 325.0, positive
502.0, 350.0, positive
349.0, 339.0, positive
386.0, 409.0, positive
359.0, 484.0, positive
349.0, 757.0, positive
180.0, 407.0, positive
229.0, 437.0, positive
249.0, 410.0, positive
255.0, 412.0, positive
734.0, 220.0, negative
665.0, 738.0, negative
277.0, 736.0, negative
556.0, 379.0, negative
706.0, 588.0, negative
-19.0, 609.0, negative
-44.0, 389.0, negative
240.0, 620.0, negative
660.0, 903.0, negative
755.0, 902.0, negative
692.0, 385.0, negative
341.0, 922.0, negative
