@relation paw02a-600-5-60-BI-5-1tst
@attribute a0 real[-62.0,762.0]
@attribute a1 real[66.0,990.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
623.0,660.0,positive
613.0,734.0,positive
366.0,493.0,positive
403.0,352.0,positive
315.0,732.0,positive
514.0,233.0,positive
125.0,408.0,positive
441.0,358.0,positive
435.0,629.0,positive
476.0,702.0,positive
538.0,648.0,positive
543.0,469.0,positive
461.0,661.0,positive
443.0,807.0,positive
360.0,523.0,positive
541.0,646.0,positive
590.0,722.0,positive
200.0,526.0,positive
373.0,751.0,positive
430.0,575.0,positive
672.0,564.0,negative
445.0,577.0,negative
422.0,976.0,negative
69.0,433.0,negative
252.0,854.0,negative
687.0,641.0,negative
308.0,876.0,negative
545.0,736.0,negative
4.0,582.0,negative
111.0,727.0,negative
738.0,692.0,negative
354.0,105.0,negative
681.0,292.0,negative
-49.0,620.0,negative
316.0,634.0,negative
753.0,849.0,negative
202.0,629.0,negative
183.0,212.0,negative
15.0,630.0,negative
510.0,95.0,negative
733.0,641.0,negative
576.0,128.0,negative
566.0,342.0,negative
682.0,755.0,negative
-38.0,208.0,negative
165.0,330.0,negative
57.0,158.0,negative
752.0,214.0,negative
460.0,481.0,negative
415.0,934.0,negative
746.0,426.0,negative
197.0,337.0,negative
367.0,251.0,negative
623.0,119.0,negative
18.0,242.0,negative
308.0,775.0,negative
518.0,512.0,negative
558.0,460.0,negative
23.0,719.0,negative
185.0,846.0,negative
524.0,590.0,negative
-62.0,990.0,negative
438.0,476.0,negative
544.0,966.0,negative
55.0,135.0,negative
346.0,232.0,negative
628.0,481.0,negative
82.0,687.0,negative
520.0,927.0,negative
71.0,242.0,negative
62.0,447.0,negative
448.0,140.0,negative
88.0,562.0,negative
625.0,546.0,negative
52.0,307.0,negative
707.0,139.0,negative
174.0,267.0,negative
698.0,336.0,negative
-27.0,71.0,negative
5.0,187.0,negative
125.0,433.0,negative
55.0,230.0,negative
356.0,990.0,negative
286.0,908.0,negative
551.0,125.0,negative
67.0,530.0,negative
719.0,330.0,negative
335.0,586.0,negative
313.0,240.0,negative
544.0,180.0,negative
647.0,120.0,negative
385.0,896.0,negative
423.0,197.0,negative
600.0,187.0,negative
244.0,818.0,negative
18.0,448.0,negative
739.0,949.0,negative
255.0,352.0,negative
91.0,840.0,negative
73.0,197.0,negative
622.0,495.0,negative
66.0,88.0,negative
591.0,413.0,negative
537.0,861.0,negative
63.0,617.0,negative
558.0,794.0,negative
539.0,449.0,negative
16.0,357.0,negative
73.0,519.0,negative
50.0,593.0,negative
-12.0,251.0,negative
657.0,427.0,negative
296.0,670.0,negative
551.0,420.0,negative
-34.0,126.0,negative
-21.0,152.0,negative
646.0,946.0,negative
-16.0,761.0,negative
33.0,942.0,negative
674.0,208.0,negative
