@relation  paw02a-600-5-60-BI-5-5tra
@attribute a0 real[-62.0,762.0]
@attribute a1 real[66.0,990.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
399.0, 335.0, positive
338.0, 524.0, positive
433.0, 684.0, positive
459.0, 489.0, positive
487.0, 276.0, positive
538.0, 648.0, positive
430.0, 575.0, positive
316.0, 366.0, positive
623.0, 660.0, positive
259.0, 656.0, positive
224.0, 622.0, positive
366.0, 493.0, positive
274.0, 410.0, positive
438.0, 844.0, positive
175.0, 563.0, positive
200.0, 526.0, positive
613.0, 734.0, positive
291.0, 260.0, positive
125.0, 408.0, positive
349.0, 757.0, positive
62.0, 447.0, negative
212.0, 332.0, negative
558.0, 460.0, negative
167.0, 263.0, negative
221.0, 856.0, negative
-27.0, 821.0, negative
686.0, 140.0, negative
527.0, 531.0, negative
95.0, 890.0, negative
400.0, 816.0, negative
7.0, 332.0, negative
577.0, 886.0, negative
360.0, 236.0, negative
474.0, 254.0, negative
264.0, 127.0, negative
-19.0, 406.0, negative
576.0, 398.0, negative
236.0, 615.0, negative
111.0, 727.0, negative
61.0, 555.0, negative
92.0, 517.0, negative
325.0, 660.0, negative
699.0, 760.0, negative
306.0, 874.0, negative
335.0, 978.0, negative
-8.0, 503.0, negative
183.0, 212.0, negative
727.0, 192.0, negative
63.0, 769.0, negative
91.0, 297.0, negative
385.0, 896.0, negative
197.0, 969.0, negative
226.0, 635.0, negative
698.0, 336.0, negative
646.0, 951.0, negative
419.0, 552.0, negative
156.0, 567.0, negative
746.0, 426.0, negative
423.0, 197.0, negative
587.0, 966.0, negative
8.0, 947.0, negative
576.0, 128.0, negative
189.0, 410.0, negative
313.0, 240.0, negative
-19.0, 609.0, negative
643.0, 428.0, negative
718.0, 114.0, negative
357.0, 772.0, negative
55.0, 230.0, negative
487.0, 182.0, negative
296.0, 986.0, negative
677.0, 818.0, negative
202.0, 124.0, negative
286.0, 908.0, negative
697.0, 561.0, negative
694.0, 485.0, negative
707.0, 896.0, negative
-37.0, 344.0, negative
677.0, 659.0, negative
71.0, 610.0, negative
733.0, 641.0, negative
45.0, 698.0, negative
137.0, 132.0, negative
-37.0, 665.0, negative
661.0, 821.0, negative
452.0, 573.0, negative
-27.0, 71.0, negative
229.0, 737.0, negative
5.0, 187.0, negative
50.0, 126.0, negative
466.0, 188.0, negative
123.0, 214.0, negative
390.0, 973.0, negative
261.0, 841.0, negative
733.0, 251.0, negative
623.0, 305.0, negative
502.0, 434.0, negative
762.0, 895.0, negative
228.0, 768.0, negative
559.0, 66.0, negative
435.0, 213.0, negative
700.0, 385.0, negative
497.0, 924.0, negative
345.0, 917.0, negative
524.0, 590.0, negative
268.0, 671.0, negative
434.0, 890.0, negative
595.0, 223.0, negative
611.0, 650.0, negative
674.0, 208.0, negative
542.0, 780.0, negative
76.0, 920.0, negative
723.0, 429.0, negative
-24.0, 181.0, negative
596.0, 533.0, negative
716.0, 451.0, negative
69.0, 215.0, negative
359.0, 257.0, negative
488.0, 478.0, negative
433.0, 459.0, negative
